date,hour,KT_Qin,KT_Level,KT_Inlet,KT_F_Sukhum,KT_F_Praka,KT_F_Ram4_1500,KT_F_Ram4_1000,KT_P_Sukhum,KT_P_Praka,KT_P_Ram4_1500,KT_P_Ram4_1000,TotalFlow
2026-05-07,19,14980.0,3.92,12.21,5871.0,6373.0,3388.0,529.0,7.98,11.99,8.42,13.72,16160.0
2026-05-07,20,15194.0,3.72,12.35,5793.0,6344.0,3314.0,539.0,7.95,11.88,8.39,13.59,15989.0
2026-05-07,21,13967.0,3.51,13.02,5418.0,5610.0,3138.0,510.0,7.02,10.62,7.45,12.19,14676.0
2026-05-07,22,11902.0,3.4,13.67,4296.0,4117.0,2094.0,366.0,4.79,7.01,5.16,7.98,10873.0
2026-05-07,23,6085.0,3.45,13.0,3636.0,2764.0,1226.0,272.0,3.32,4.58,3.56,5.12,7898.0
2026-05-08,0,3683.0,3.82,13.7,3462.0,3039.0,1959.0,271.0,2.98,4.3,3.07,4.75,8731.0
2026-05-08,1,2923.0,4.18,14.08,3317.0,2838.0,1792.0,271.0,3.03,4.27,3.19,4.71,8218.0
2026-05-08,2,3411.0,4.61,14.44,3167.0,2597.0,1526.0,248.0,3.14,4.23,3.3,4.68,7537.0
2026-05-08,3,2437.0,5.01,15.39,3097.0,2705.0,1453.0,267.0,3.26,4.32,3.46,4.78,7523.0
2026-05-08,4,6563.0,5.27,15.35,3883.0,3988.0,2698.0,330.0,4.5,6.7,4.85,7.32,10899.0
2026-05-08,5,16348.0,5.4,13.23,5079.0,5692.0,3894.0,474.0,6.77,10.61,7.15,12.25,15138.0
2026-05-08,6,17141.0,5.36,11.93,5840.0,6500.0,4000.0,550.0,8.28,12.83,8.71,14.74,16890.0
2026-05-08,7,16830.0,5.27,11.48,6047.0,6650.0,3528.0,605.0,8.6,13.03,9.06,14.88,16830.0
2026-05-08,8,16350.0,5.13,10.77,6076.0,6719.0,3592.0,531.0,8.51,12.94,8.92,14.81,16918.0
2026-05-08,9,15012.0,4.9,11.16,6154.0,6587.0,3539.0,525.0,8.27,12.71,8.75,14.56,16805.0
2026-05-08,10,14374.0,4.64,11.49,5606.0,5454.0,2912.0,492.0,6.77,10.38,7.22,11.84,14464.0
2026-05-08,11,9656.0,4.52,13.75,4550.0,3683.0,1587.0,371.0,4.66,6.61,5.07,7.47,10191.0
2026-05-08,12,986.0,4.53,14.1,4431.0,3200.0,1047.0,325.0,4.2,5.72,4.57,6.19,9002.0
2026-05-08,13,-3.0,4.54,14.26,4390.0,3159.0,1012.0,328.0,4.1,5.61,4.48,6.05,8889.0
2026-05-08,14,0.0,4.55,14.29,4416.0,3182.0,938.0,328.0,4.11,5.61,4.49,6.05,8864.0
2026-05-08,15,7.0,4.55,14.62,4381.0,3229.0,1061.0,353.0,4.16,5.65,4.54,6.1,9024.0
2026-05-08,16,11068.0,4.58,13.27,4723.0,3884.0,1613.0,398.0,4.78,6.94,5.2,7.85,10618.0
2026-05-08,17,14427.0,4.55,11.83,5652.0,5764.0,2882.0,485.0,6.77,10.24,7.22,11.75,14784.0
2026-05-08,18,14549.0,4.29,11.76,5942.0,6142.0,3414.0,513.0,7.85,12.05,8.32,13.8,16011.0
2026-05-08,19,14669.0,4.02,11.87,5757.0,6169.0,3335.0,525.0,7.96,11.87,8.4,13.57,15787.0
2026-05-08,20,14828.0,3.8,11.84,5713.0,5930.0,3257.0,534.0,7.91,11.8,8.36,13.47,15434.0
2026-05-08,21,14731.0,3.66,11.61,5241.0,5377.0,3066.0,470.0,6.9,10.31,7.3,11.65,14154.0
2026-05-08,22,10467.0,3.81,12.18,4187.0,3948.0,1880.0,369.0,4.89,6.91,5.29,7.73,10384.0
2026-05-08,23,-2.0,3.97,16.32,3633.0,2806.0,922.0,283.0,3.49,4.62,3.78,5.07,7644.0
2026-05-09,0,2742.0,4.15,16.03,3522.0,3076.0,2056.0,295.0,2.9,4.34,3.02,4.8,8948.0
2026-05-09,1,2672.0,4.52,16.33,3354.0,2785.0,1809.0,277.0,3.0,4.24,3.14,4.7,8224.0
2026-05-09,2,2571.0,4.85,17.16,3154.0,2692.0,1450.0,248.0,3.1,4.16,3.27,4.62,7544.0
2026-05-09,3,2577.0,5.19,17.63,3126.0,2796.0,1545.0,251.0,3.27,4.33,3.45,4.8,7718.0
2026-05-09,4,5695.0,5.47,18.89,3929.0,4095.0,2639.0,334.0,4.4,6.56,4.73,7.16,10997.0
2026-05-09,5,14160.0,5.47,13.62,4962.0,5497.0,3455.0,438.0,6.43,9.84,6.83,11.31,14352.0
2026-05-09,6,16279.0,5.49,12.73,5528.0,6027.0,3312.0,523.0,7.91,11.73,8.35,13.43,15389.0
2026-05-09,7,14844.0,5.37,12.35,5657.0,6302.0,3196.0,514.0,8.39,12.13,8.83,13.83,15669.0
2026-05-09,8,14623.0,5.13,11.99,5841.0,6378.0,3226.0,524.0,8.12,12.07,8.57,13.81,15968.0
2026-05-09,9,14529.0,4.83,11.62,5982.0,6459.0,3304.0,558.0,8.02,12.13,8.48,13.91,16304.0
2026-05-09,10,14461.0,4.6,11.44,5407.0,5202.0,2769.0,497.0,6.44,9.69,6.89,11.1,13875.0
2026-05-09,11,7813.0,4.67,13.02,4409.0,3596.0,1332.0,371.0,4.53,6.31,4.95,7.05,9707.0
2026-05-09,12,2515.0,4.95,13.23,4296.0,3186.0,869.0,315.0,4.11,5.49,4.51,6.0,8665.0
2026-05-09,13,1822.0,5.26,13.55,4364.0,3213.0,911.0,318.0,4.11,5.52,4.49,6.03,8806.0
2026-05-09,14,-5.0,5.35,14.2,4452.0,3306.0,956.0,355.0,4.23,5.68,4.61,6.18,9068.0
2026-05-09,15,-3.0,5.35,14.42,4408.0,3294.0,1019.0,357.0,4.17,5.68,4.59,6.19,9078.0
2026-05-09,16,10782.0,5.41,13.59,4642.0,3936.0,1385.0,386.0,4.75,6.74,5.15,7.61,10348.0
2026-05-09,17,11780.0,5.28,13.21,5392.0,5295.0,2439.0,471.0,6.44,9.55,6.9,10.87,13597.0
2026-05-09,18,11903.0,4.78,13.17,5802.0,5894.0,3068.0,524.0,7.5,11.26,7.97,12.91,15288.0
2026-05-09,19,12023.0,4.26,13.05,5651.0,5748.0,3029.0,517.0,7.55,11.13,7.99,12.71,14945.0
2026-05-09,20,12122.0,3.78,13.04,5574.0,5634.0,3127.0,486.0,7.45,11.04,7.91,12.63,14822.0
2026-05-09,21,12727.0,3.39,14.07,5269.0,5238.0,2926.0,524.0,6.59,9.81,7.02,11.24,13957.0
2026-05-09,22,13019.0,3.33,14.83,4279.0,4220.0,2104.0,382.0,4.89,7.08,5.29,8.09,10985.0
2026-05-09,23,7178.0,3.73,17.01,3720.0,3120.0,1360.0,305.0,3.59,5.04,3.91,5.62,8505.0
2026-05-10,0,2601.0,4.15,15.95,3393.0,2874.0,1767.0,263.0,2.86,4.12,3.01,4.6,8298.0
2026-05-10,1,1904.0,4.44,14.52,3248.0,2852.0,1514.0,254.0,2.99,4.08,3.16,4.55,7869.0
2026-05-10,2,1922.0,4.69,15.47,3251.0,3036.0,1513.0,257.0,3.31,4.46,3.54,4.93,8058.0
2026-05-10,3,2090.0,4.95,17.93,3386.0,3318.0,1716.0,268.0,3.58,4.96,3.9,5.44,8689.0
2026-05-10,4,5214.0,5.27,17.51,3832.0,4023.0,2534.0,342.0,4.31,6.29,4.62,6.84,10731.0
2026-05-10,5,14588.0,5.46,14.68,4740.0,5426.0,3388.0,439.0,6.42,9.6,6.81,11.01,13993.0
2026-05-10,6,15124.0,5.46,13.48,5318.0,5974.0,3239.0,497.0,7.84,11.37,8.28,13.0,15028.0
2026-05-10,7,14502.0,5.26,12.38,5587.0,6109.0,3216.0,505.0,8.36,12.1,8.81,13.79,15416.0
2026-05-10,8,14339.0,5.03,11.98,5715.0,5939.0,3266.0,524.0,8.02,11.89,8.47,13.56,15444.0
2026-05-10,9,14274.0,4.74,11.58,5864.0,5989.0,3326.0,529.0,7.8,11.83,8.28,13.54,15708.0
2026-05-10,10,14185.0,4.49,11.27,5424.0,5348.0,2908.0,480.0,6.57,9.97,7.03,11.45,14159.0
2026-05-10,11,10352.0,4.55,12.47,4352.0,3767.0,1429.0,372.0,4.68,6.57,5.1,7.4,9920.0
2026-05-10,12,6.0,4.64,13.98,4233.0,3349.0,999.0,335.0,4.23,5.66,4.66,6.17,8916.0
2026-05-10,13,-2.0,4.64,14.23,4210.0,3365.0,1030.0,364.0,4.31,5.73,4.72,6.24,8969.0
2026-05-10,14,5.0,4.65,14.26,4275.0,3413.0,999.0,336.0,4.4,5.81,4.8,6.34,9023.0
