date,hour,SR_Qin,SR_Level,SR_Inlet,SR_F_1800,SR_F_1000,SR_P_1800,SR_P_1000,TotalFlow
2026-03-13,21,19602.0,2.9,5.96,14024.0,6378.0,15.88,15.67,20401.0
2026-03-13,22,18836.0,2.89,8.86,12564.0,5807.0,12.84,12.8,18372.0
2026-03-13,23,18501.0,3.01,11.82,11440.0,5408.0,10.89,10.97,16848.0
2026-03-14,0,17140.0,3.17,9.3,10226.0,4786.0,8.66,8.84,15012.0
2026-03-14,1,19524.0,3.48,5.85,10052.0,4490.0,8.96,9.21,14542.0
2026-03-14,2,19752.0,3.95,6.06,9334.0,4158.0,8.32,8.64,13493.0
2026-03-14,3,19605.0,4.46,6.52,9397.0,4166.0,8.48,8.81,13563.0
2026-03-14,4,19396.0,4.99,7.03,9123.0,3595.0,8.45,8.88,12719.0
2026-03-14,5,17729.0,5.43,7.34,10738.0,3714.0,11.26,11.65,14452.0
2026-03-14,6,18017.0,5.52,7.45,14154.0,5289.0,16.31,16.37,19443.0
2026-03-14,7,18175.0,5.26,7.2,16643.0,7036.0,19.81,19.35,23680.0
2026-03-14,8,17488.0,4.8,6.68,16556.0,7737.0,19.52,18.78,24294.0
2026-03-14,9,17359.0,4.29,6.15,16359.0,7658.0,19.16,18.45,24016.0
2026-03-14,10,17490.0,3.81,5.69,15933.0,7561.0,18.35,17.65,23494.0
2026-03-14,11,17651.0,3.42,5.32,14661.0,7683.0,16.07,15.32,22344.0
2026-03-14,12,18444.0,3.14,5.16,14124.0,7523.0,15.19,14.49,21647.0
2026-03-14,13,18643.0,2.94,5.19,13957.0,7518.0,14.95,14.26,21475.0
2026-03-14,14,19532.0,2.77,5.07,13995.0,7486.0,15.09,14.4,21481.0
2026-03-14,15,19984.0,2.67,4.84,13936.0,7393.0,15.13,14.49,21329.0
2026-03-14,16,19567.0,2.6,4.73,13875.0,7191.0,15.13,14.55,21066.0
2026-03-14,17,19718.0,2.51,4.64,14179.0,7197.0,15.73,15.16,21376.0
2026-03-14,18,19807.0,2.41,4.53,14392.0,7108.0,16.04,15.52,21501.0
2026-03-14,19,20470.0,2.34,4.52,14163.0,6998.0,15.86,15.38,21161.0
2026-03-14,20,20912.0,2.36,4.6,14051.0,6796.0,15.46,15.04,20847.0
2026-03-14,21,21472.0,2.44,4.77,13507.0,6406.0,14.26,13.99,19914.0
2026-03-14,22,17657.0,2.74,11.38,7756.0,4617.0,7.22,7.11,12373.0
2026-03-14,23,14240.0,3.11,16.28,6058.0,4582.0,5.02,4.64,10640.0
2026-03-15,0,13132.0,3.38,14.77,5311.0,4493.0,4.61,4.32,9805.0
2026-03-15,1,13036.0,3.65,14.89,5455.0,4299.0,4.76,4.53,9754.0
2026-03-15,2,13459.0,3.92,15.73,6110.0,3998.0,5.11,4.95,10108.0
2026-03-15,3,13585.0,4.19,16.11,6378.0,3832.0,5.31,5.2,10209.0
2026-03-15,4,16312.0,4.54,10.66,7428.0,3268.0,6.64,6.91,10695.0
2026-03-15,5,18330.0,4.98,6.91,10522.0,3709.0,11.04,11.5,14231.0
2026-03-15,6,18412.0,5.15,7.11,13682.0,5133.0,15.98,16.12,18814.0
2026-03-15,7,18314.0,4.96,6.91,15881.0,6764.0,18.93,18.63,22645.0
2026-03-15,8,18498.0,4.59,6.57,16599.0,7291.0,19.92,19.44,23889.0
2026-03-15,9,18547.0,4.17,6.17,16562.0,7548.0,19.52,18.94,24110.0
2026-03-15,10,18622.0,3.79,5.8,15804.0,7457.0,17.92,17.35,23261.0
2026-03-15,11,18862.0,3.48,5.51,14603.0,7802.0,15.79,15.06,22405.0
2026-03-15,12,20159.0,3.32,5.47,13947.0,7494.0,14.95,14.33,21441.0
2026-03-15,13,20317.0,3.27,5.47,13633.0,7346.0,14.56,13.98,20979.0
2026-03-15,14,20423.0,3.24,5.44,13753.0,7229.0,14.7,14.17,20982.0
2026-03-15,15,19525.0,3.19,5.29,13634.0,7194.0,14.91,14.38,20828.0
2026-03-15,16,19756.0,3.12,5.24,13734.0,7212.0,15.15,14.62,20946.0
2026-03-15,17,19805.0,3.05,5.17,13854.0,7127.0,15.31,14.81,20981.0
2026-03-15,18,19214.0,2.93,4.99,14445.0,7224.0,16.35,15.84,21669.0
2026-03-15,19,19111.0,2.77,4.85,14262.0,7107.0,16.28,15.79,21369.0
2026-03-15,20,19139.0,2.63,4.68,14328.0,7082.0,16.16,15.7,21411.0
2026-03-15,21,19109.0,2.51,4.55,13488.0,6701.0,14.57,14.24,20189.0
2026-03-15,22,19934.0,2.56,4.69,12077.0,6037.0,12.13,12.02,18114.0
2026-03-15,23,20453.0,2.82,5.17,11379.0,5450.0,11.05,11.11,16829.0
2026-03-16,0,18023.0,3.14,7.23,9407.0,4689.0,8.15,8.35,14096.0
2026-03-16,1,19210.0,3.58,5.91,8674.0,4401.0,7.47,7.74,13076.0
2026-03-16,2,18241.0,4.14,6.09,8529.0,4079.0,7.27,7.61,12608.0
2026-03-16,3,17374.0,4.74,6.64,8318.0,3854.0,7.2,7.59,12171.0
2026-03-16,4,15150.0,5.32,8.22,8862.0,3399.0,8.09,8.56,12262.0
2026-03-16,5,14637.0,5.56,9.95,11258.0,3811.0,11.69,12.09,15069.0
2026-03-16,6,17510.0,5.5,7.4,15071.0,5492.0,17.54,17.54,20563.0
2026-03-16,7,16962.0,5.09,6.92,16919.0,7324.0,21.0,20.42,24243.0
2026-03-16,8,17245.0,4.56,6.41,16772.0,7377.0,20.92,20.3,24149.0
2026-03-16,9,18106.0,4.09,6.02,16564.0,7331.0,20.38,19.79,23895.0
2026-03-16,10,18459.0,3.74,5.71,15052.0,7244.0,17.22,16.66,22296.0
2026-03-16,11,18842.0,3.52,5.55,14163.0,6894.0,15.19,14.75,21057.0
2026-03-16,12,19457.0,3.39,5.5,14171.0,7036.0,15.41,14.92,21207.0
2026-03-16,13,19627.0,3.32,5.43,13348.0,6899.0,14.17,13.72,20247.0
2026-03-16,14,19912.0,3.32,5.45,13169.0,6872.0,13.95,13.51,20041.0
2026-03-16,15,20085.0,3.35,5.51,13108.0,6851.0,14.1,13.67,19959.0
2026-03-16,16,20501.0,3.42,5.6,13218.0,6720.0,14.35,13.5,19938.0
2026-03-16,17,20148.0,3.45,5.6,13887.0,6788.0,15.68,14.65,20676.0
2026-03-16,18,20287.0,3.42,5.57,14934.0,6329.0,17.66,16.87,21264.0
2026-03-16,19,20273.0,3.36,5.52,14805.0,6759.0,17.3,16.29,21564.0
2026-03-16,20,20292.0,3.28,5.45,14792.0,6886.0,17.18,16.11,21678.0
2026-03-16,21,20307.0,3.22,5.38,14225.0,6666.0,16.23,15.31,20890.0
2026-03-16,22,20272.0,3.31,5.47,12774.0,5617.0,13.43,13.0,18391.0
2026-03-16,23,19711.0,3.52,5.64,11531.0,5112.0,11.12,10.9,16643.0
2026-03-17,0,17201.0,3.86,8.31,9173.0,4462.0,7.74,7.79,13635.0
2026-03-17,1,15555.0,4.07,10.65,8829.0,4413.0,7.5,7.56,13242.0
2026-03-17,2,15993.0,4.3,11.19,8496.0,4291.0,7.37,7.47,12787.0
2026-03-17,3,16334.0,4.61,11.52,8375.0,3828.0,7.35,7.6,12203.0
2026-03-17,4,18337.0,5.06,7.02,8699.0,3289.0,7.72,8.15,11988.0
2026-03-17,5,16728.0,5.45,7.25,10997.0,3671.0,11.24,11.7,14668.0
2026-03-17,6,17956.0,5.42,7.35,15507.0,5471.0,18.24,18.33,20978.0
2026-03-17,7,17814.0,5.08,6.99,16515.0,7067.0,20.11,19.71,23582.0
2026-03-17,8,18024.0,4.66,6.6,16299.0,7367.0,19.98,19.45,23666.0
2026-03-17,9,18095.0,4.25,6.19,15431.0,7620.0,18.43,17.76,23051.0
2026-03-17,10,18400.0,3.96,5.94,14214.0,7064.0,15.89,15.43,21277.0
2026-03-17,11,19384.0,3.82,5.91,13768.0,7016.0,14.78,14.33,20785.0
2026-03-17,12,19169.0,3.72,5.79,13671.0,7088.0,14.71,14.23,20758.0
2026-03-17,13,19415.0,3.63,5.73,13639.0,7110.0,14.63,14.14,20750.0
2026-03-17,14,19538.0,3.55,5.65,13649.0,7062.0,14.6,14.13,20710.0
2026-03-17,15,19753.0,3.49,5.62,13494.0,7054.0,14.7,14.22,20549.0
2026-03-17,16,19960.0,3.47,5.62,13545.0,7063.0,14.8,14.32,20607.0
2026-03-17,17,19173.0,3.39,5.46,14267.0,7060.0,16.3,15.81,21327.0
2026-03-17,18,19019.0,3.21,5.27,15126.0,6917.0,17.66,17.28,22044.0
2026-03-17,19,19072.0,3.01,5.05,15107.0,6891.0,17.64,17.27,21998.0
2026-03-17,20,19226.0,2.82,4.88,15225.0,6882.0,17.57,17.21,22107.0
2026-03-17,21,19850.0,2.66,4.79,14529.0,6657.0,16.52,16.23,21186.0
2026-03-17,22,20182.0,2.68,5.83,13048.0,5837.0,13.68,13.64,18885.0
2026-03-17,23,20196.0,2.9,7.35,11501.0,5483.0,10.93,10.98,16984.0
2026-03-18,0,19010.0,3.23,7.66,9738.0,4741.0,8.36,8.54,14479.0
2026-03-18,1,18933.0,3.63,8.05,9299.0,4545.0,8.1,8.33,13844.0
2026-03-18,2,19078.0,4.09,8.53,8746.0,4245.0,7.45,7.74,12991.0
2026-03-18,3,18962.0,4.6,8.99,8682.0,4198.0,7.56,7.86,12880.0
2026-03-18,4,16102.0,5.03,12.69,8744.0,4113.0,8.01,8.33,12858.0
2026-03-18,5,16628.0,5.23,8.82,10832.0,3776.0,10.93,11.27,14609.0
2026-03-18,6,17633.0,5.23,7.14,15474.0,5434.0,18.02,18.03,20908.0
2026-03-18,7,17306.0,4.83,6.69,17061.0,7065.0,20.87,20.41,24126.0
2026-03-18,8,17408.0,4.34,6.2,16430.0,7345.0,20.12,19.53,23774.0
2026-03-18,9,17558.0,3.88,5.78,15950.0,7349.0,18.86,18.25,23299.0
2026-03-18,10,17592.0,3.52,5.44,14603.0,7158.0,16.3,15.75,21761.0
2026-03-18,11,17218.0,3.21,5.1,14102.0,7383.0,15.17,14.53,21485.0
2026-03-18,12,18666.0,2.97,5.01,13952.0,7260.0,14.84,14.25,21212.0
2026-03-18,13,19034.0,2.81,4.88,14044.0,7246.0,15.05,14.46,21290.0
2026-03-18,14,19105.0,2.67,4.74,13732.0,7381.0,14.8,14.17,21113.0
2026-03-18,15,19138.0,2.56,4.63,13769.0,7279.0,14.73,14.13,21049.0
2026-03-18,16,18399.0,2.42,4.4,13829.0,7227.0,14.94,14.36,21056.0
2026-03-18,17,19242.0,2.25,4.33,14636.0,6888.0,16.54,16.08,21524.0
2026-03-18,18,19908.0,2.12,4.26,15300.0,6767.0,17.7,17.33,22067.0
2026-03-18,19,20381.0,2.0,4.19,15388.0,7139.0,17.95,17.44,22527.0
2026-03-18,20,20317.0,1.86,4.14,15386.0,7176.0,17.9,17.38,22561.0
2026-03-18,21,20245.0,1.77,4.13,14420.0,6470.0,16.23,15.94,20891.0
2026-03-18,22,20316.0,1.87,4.16,12292.0,5390.0,12.74,12.79,17682.0
2026-03-18,23,19912.0,2.15,4.27,11269.0,5367.0,10.56,10.57,16636.0
2026-03-19,0,19962.0,2.53,4.66,9449.0,4965.0,7.93,8.07,14414.0
2026-03-19,1,19186.0,2.97,5.03,9083.0,4530.0,7.61,7.86,13613.0
2026-03-19,2,19165.0,3.47,5.51,8960.0,3917.0,7.63,8.01,12877.0
2026-03-19,3,19158.0,4.0,6.04,8726.0,3888.0,7.63,8.01,12614.0
2026-03-19,4,17622.0,4.5,6.4,8605.0,3413.0,7.54,8.01,12018.0
2026-03-19,5,17796.0,4.92,6.81,10818.0,3578.0,10.96,11.39,14397.0
2026-03-19,6,17064.0,4.91,6.74,15831.0,5818.0,18.58,18.53,21649.0
2026-03-19,7,15400.0,4.38,6.08,17090.0,7443.0,20.62,20.04,24533.0
2026-03-19,8,16852.0,3.78,5.61,16789.0,7448.0,20.29,19.67,24237.0
2026-03-19,9,17843.0,3.31,5.24,15763.0,7341.0,18.55,17.95,23105.0
2026-03-19,10,18018.0,2.99,4.94,14515.0,7127.0,16.29,15.75,21643.0
2026-03-19,11,18318.0,2.77,4.75,13742.0,7177.0,14.71,14.14,20918.0
2026-03-19,12,19836.0,2.66,4.8,13551.0,6971.0,14.29,13.8,20522.0
2026-03-19,13,19599.0,2.63,4.76,13619.0,7076.0,14.47,13.96,20695.0
2026-03-19,14,19512.0,2.57,4.68,13575.0,7033.0,14.44,13.93,20609.0
2026-03-19,15,19818.0,2.51,4.66,13599.0,7109.0,14.62,14.08,20708.0
2026-03-19,16,20255.0,2.49,4.67,13761.0,7111.0,14.87,13.98,20872.0
2026-03-19,17,20223.0,2.46,4.65,14409.0,7124.0,16.3,15.07,21533.0
2026-03-19,18,19716.0,2.36,4.49,15251.0,6754.0,17.68,16.7,22005.0
2026-03-19,19,20038.0,2.22,4.37,15373.0,6759.0,17.9,16.91,22132.0
2026-03-19,20,20084.0,2.1,4.26,15345.0,6869.0,17.7,16.65,22215.0
2026-03-19,21,20039.0,1.99,4.17,14433.0,6638.0,16.06,15.15,21071.0
2026-03-19,22,20628.0,2.07,4.32,12595.0,5611.0,12.87,12.44,18206.0
2026-03-19,23,20638.0,2.37,4.59,11361.0,5214.0,10.7,10.45,16574.0
2026-03-20,0,19644.0,2.77,4.9,9540.0,4647.0,8.04,8.03,14187.0
2026-03-20,1,19532.0,3.24,5.37,9204.0,4506.0,7.77,7.81,13710.0
2026-03-20,2,19236.0,3.73,5.79,8963.0,4074.0,7.59,7.77,13037.0
2026-03-20,3,19266.0,4.25,6.3,9019.0,3874.0,7.81,8.07,12892.0
2026-03-20,4,19062.0,4.78,6.82,8905.0,3359.0,8.01,8.42,12264.0
2026-03-20,5,18197.0,5.21,7.15,11245.0,3778.0,11.7,12.09,15023.0
2026-03-20,6,18111.0,5.24,7.18,15569.0,5758.0,18.33,18.27,21327.0
2026-03-20,7,17367.0,4.85,6.71,16851.0,7342.0,20.27,19.71,24194.0
2026-03-20,8,17315.0,4.34,6.21,16468.0,7684.0,20.06,19.33,24152.0
2026-03-20,9,17305.0,3.84,5.71,15999.0,7435.0,18.93,18.3,23435.0
2026-03-20,10,17802.0,3.47,5.38,14810.0,6980.0,16.58,16.12,21789.0
2026-03-20,11,18403.0,3.22,5.29,14167.0,7096.0,15.29,14.78,21263.0
2026-03-20,12,19949.0,3.09,5.27,13913.0,7343.0,15.02,14.39,21255.0
2026-03-20,13,19987.0,3.04,5.23,13632.0,7217.0,14.49,13.92,20849.0
2026-03-20,14,20036.0,3.0,5.19,13628.0,7203.0,14.51,13.95,20831.0
2026-03-20,15,20075.0,2.98,5.16,13642.0,7187.0,14.54,13.98,20828.0
2026-03-20,16,19727.0,2.93,5.06,13718.0,7234.0,14.81,14.24,20951.0
2026-03-20,17,19944.0,2.88,5.05,14216.0,6971.0,15.86,15.39,21187.0
2026-03-20,18,19956.0,2.81,4.96,15036.0,6558.0,17.53,17.22,21593.0
2026-03-20,19,20032.0,2.71,4.86,15062.0,6560.0,17.61,17.31,21622.0
2026-03-20,20,20482.0,2.64,4.83,15015.0,6597.0,17.32,17.01,21612.0
2026-03-20,21,20452.0,2.61,4.8,14322.0,6363.0,16.14,15.91,20685.0
2026-03-20,22,20543.0,2.71,4.93,12953.0,5563.0,13.72,13.73,18516.0
2026-03-20,23,20453.0,2.95,5.16,11729.0,5243.0,11.17,11.26,16972.0
2026-03-21,0,19145.0,3.27,5.35,10434.0,5262.0,9.23,9.28,15696.0
2026-03-21,1,18521.0,3.55,5.56,9717.0,5072.0,8.76,8.86,14790.0
2026-03-21,2,18526.0,3.91,5.92,9342.0,4847.0,8.42,8.58,14189.0
2026-03-21,3,19608.0,4.34,6.45,9364.0,4890.0,8.74,8.88,14254.0
2026-03-21,4,19869.0,4.89,7.04,8734.0,3557.0,8.0,8.44,12291.0
2026-03-21,5,16787.0,5.38,7.23,10488.0,3591.0,10.61,11.07,14079.0
2026-03-21,6,16815.0,5.4,7.24,14449.0,5362.0,16.44,16.53,19811.0
2026-03-21,7,17185.0,5.04,6.92,16377.0,7284.0,19.41,18.92,23662.0
2026-03-21,8,17294.0,4.58,6.47,16298.0,7417.0,19.55,19.01,23715.0
2026-03-21,9,17428.0,4.13,6.03,16015.0,7281.0,18.76,18.26,23296.0
2026-03-21,10,17745.0,3.75,5.68,15342.0,7215.0,17.63,17.14,22558.0
2026-03-21,11,18464.0,3.42,5.46,14341.0,7763.0,15.67,14.95,22104.0
2026-03-21,12,20058.0,3.24,5.45,14005.0,7726.0,15.26,14.54,21731.0
2026-03-21,13,20159.0,3.15,5.36,13802.0,7658.0,15.05,14.36,21460.0
2026-03-21,14,20238.0,3.08,5.31,13766.0,7632.0,15.09,14.4,21398.0
2026-03-21,15,20286.0,3.04,5.24,13435.0,7460.0,14.61,13.97,20895.0
2026-03-21,16,19462.0,2.99,5.12,13723.0,7509.0,14.87,14.24,21232.0
2026-03-21,17,19187.0,2.85,4.94,14066.0,7343.0,15.59,15.0,21409.0
2026-03-21,18,19265.0,2.69,4.78,14648.0,7079.0,16.39,15.95,21726.0
2026-03-21,19,19506.0,2.55,4.67,14509.0,6997.0,16.3,15.89,21506.0
2026-03-21,20,19705.0,2.45,4.59,14173.0,6994.0,15.68,15.26,21168.0
2026-03-21,21,20096.0,2.4,4.56,13564.0,6744.0,14.43,14.09,20308.0
2026-03-21,22,20860.0,2.49,4.72,12516.0,6144.0,12.31,12.17,18659.0
2026-03-21,23,21636.0,2.78,5.09,11650.0,5817.0,11.13,11.1,17467.0
2026-03-22,0,17848.0,3.09,5.84,9920.0,5068.0,8.54,8.65,14988.0
2026-03-22,1,18237.0,3.37,6.2,9791.0,4992.0,8.61,8.74,14783.0
2026-03-22,2,19459.0,3.77,6.86,9528.0,4416.0,8.44,8.72,13944.0
2026-03-22,3,19326.0,4.3,7.33,8831.0,4135.0,7.85,8.19,12966.0
2026-03-22,4,18806.0,4.86,7.8,8851.0,3878.0,8.31,8.68,12729.0
2026-03-22,5,16876.0,5.31,7.3,9978.0,3550.0,10.58,10.98,13528.0
2026-03-22,6,17168.0,5.42,7.31,13713.0,5073.0,16.11,16.19,18787.0
2026-03-22,7,17544.0,5.2,7.1,15926.0,6763.0,18.99,18.62,22689.0
2026-03-22,8,17662.0,4.79,6.7,16687.0,7361.0,19.72,19.15,24048.0
2026-03-22,9,17983.0,4.33,6.27,16440.0,7853.0,19.12,18.31,24293.0
2026-03-22,10,18308.0,3.92,5.91,15776.0,7781.0,17.86,17.07,23558.0
2026-03-22,11,18715.0,3.58,5.63,15105.0,7852.0,16.54,15.72,22957.0
2026-03-22,12,20022.0,3.37,5.56,14423.0,7381.0,15.34,14.73,21805.0
2026-03-22,13,19656.0,3.27,5.42,13846.0,7317.0,14.85,14.23,21163.0
2026-03-22,14,19623.0,3.18,5.33,13738.0,7247.0,14.72,14.13,20985.0
2026-03-22,15,19568.0,3.13,5.28,13321.0,7061.0,14.49,13.95,20382.0
2026-03-22,16,19366.0,3.08,5.23,13520.0,7289.0,14.79,14.17,20809.0
2026-03-22,17,19301.0,2.97,5.14,14192.0,7374.0,15.59,14.94,21566.0
2026-03-22,18,19430.0,2.81,4.95,14795.0,7216.0,16.49,15.94,22010.0
2026-03-22,19,19487.0,2.65,4.79,14527.0,7293.0,16.23,15.64,21819.0
2026-03-22,20,20075.0,2.54,4.7,14469.0,7202.0,15.97,15.42,21672.0
2026-03-22,21,20393.0,2.49,4.69,13532.0,6679.0,14.36,13.99,20211.0
2026-03-22,22,20981.0,2.65,4.91,12466.0,5851.0,12.28,12.21,18317.0
2026-03-22,23,21789.0,2.96,5.36,11564.0,5440.0,11.1,11.14,17004.0
2026-03-23,0,18761.0,3.35,6.97,9798.0,4923.0,8.61,8.74,14721.0
2026-03-23,1,17417.0,3.66,8.82,9037.0,4806.0,7.71,7.88,13843.0
2026-03-23,2,19166.0,4.06,6.38,8719.0,4421.0,7.6,7.86,13140.0
2026-03-23,3,18655.0,4.57,6.57,8615.0,4089.0,7.75,8.08,12704.0
2026-03-23,4,17400.0,5.02,6.93,8407.0,3433.0,7.6,8.05,11840.0
2026-03-23,5,16336.0,5.35,7.16,11162.0,3722.0,11.43,11.88,14884.0
2026-03-23,6,16360.0,5.25,7.05,15570.0,5911.0,18.22,18.16,21481.0
2026-03-23,7,16349.0,4.71,6.51,17081.0,7456.0,20.93,20.41,24537.0
2026-03-23,8,16632.0,4.11,5.94,16715.0,7572.0,20.23,19.63,24287.0
2026-03-23,9,16817.0,3.56,5.44,15914.0,7470.0,18.74,18.16,23384.0
2026-03-23,10,17121.0,3.14,5.06,15708.0,8376.0,16.66,16.21,24084.0
2026-03-23,11,17125.0,2.81,5.0,14543.0,7545.0,15.33,14.86,22088.0
2026-03-23,12,18319.0,2.52,5.51,14025.0,7208.0,15.19,14.68,21233.0
2026-03-23,13,19159.0,2.37,4.46,13960.0,7207.0,15.11,14.6,21167.0
2026-03-23,14,19116.0,2.23,4.32,13951.0,7169.0,15.0,14.5,21120.0
2026-03-23,15,19778.0,2.14,4.29,13455.0,7279.0,14.38,13.77,20734.0
2026-03-23,16,19725.0,2.09,4.24,13756.0,7369.0,14.83,14.19,21125.0
2026-03-23,17,20271.0,2.02,4.24,14325.0,7432.0,15.92,15.25,21758.0
2026-03-23,18,19875.0,1.9,4.14,15079.0,7123.0,17.18,16.66,22202.0
2026-03-23,19,19795.0,1.75,4.1,15257.0,7174.0,17.6,17.07,22431.0
2026-03-23,20,20139.0,1.59,4.14,15154.0,7107.0,17.45,16.95,22260.0
2026-03-23,21,20498.0,1.53,4.17,14317.0,6313.0,16.03,15.81,20630.0
2026-03-23,22,20443.0,1.66,4.17,12492.0,5589.0,12.68,12.69,18081.0
2026-03-23,23,19662.0,1.88,4.13,11603.0,5303.0,11.17,11.25,16906.0
2026-03-24,0,20212.0,2.25,4.43,9448.0,4837.0,7.9,7.86,14284.0
2026-03-24,1,20279.0,2.78,4.96,8972.0,4603.0,7.47,7.48,13576.0
2026-03-24,2,20303.0,3.34,5.53,8980.0,4424.0,7.65,7.73,13404.0
2026-03-24,3,20215.0,3.91,6.07,8839.0,4132.0,7.61,7.77,12971.0
2026-03-24,4,18608.0,4.47,6.48,8807.0,3862.0,7.89,8.14,12669.0
2026-03-24,5,17424.0,4.84,6.73,10926.0,3737.0,11.1,11.4,14663.0
2026-03-24,6,16974.0,4.82,6.67,15749.0,5659.0,18.42,18.03,21408.0
2026-03-24,7,16584.0,4.33,6.14,17061.0,7348.0,20.7,19.42,24409.0
2026-03-24,8,16825.0,3.74,5.59,16846.0,7499.0,20.5,19.14,24344.0
2026-03-24,9,17092.0,3.24,5.13,15515.0,7390.0,18.25,16.94,22905.0
2026-03-24,10,17469.0,2.87,4.78,14262.0,7132.0,15.68,14.49,21394.0
2026-03-24,11,18530.0,2.65,4.68,14015.0,6948.0,14.9,13.82,20964.0
2026-03-24,12,19081.0,2.51,4.58,13730.0,6999.0,14.63,13.48,20729.0
2026-03-24,13,19336.0,2.42,4.52,13697.0,7142.0,14.4,13.18,20838.0
2026-03-24,14,19411.0,2.37,4.47,13643.0,7277.0,14.2,12.95,20919.0
2026-03-25,9,17548.0,3.81,5.68,15817.0,7450.0,18.81,18.18,23268.0
2026-03-25,10,18376.0,3.48,5.44,14784.0,7321.0,16.85,16.26,22104.0
2026-03-25,11,19307.0,3.3,5.36,13876.0,7329.0,14.51,13.92,21205.0
2026-03-25,12,19750.0,3.19,5.32,13690.0,7391.0,14.38,13.75,21081.0
2026-03-25,13,20116.0,3.14,5.28,13677.0,7379.0,14.36,13.73,21056.0
2026-03-25,14,20183.0,3.1,5.24,13593.0,7364.0,14.42,13.79,20957.0
2026-03-25,15,20258.0,3.08,5.22,13537.0,7343.0,14.49,13.86,20880.0
2026-03-25,16,19533.0,3.03,5.12,13547.0,7318.0,14.47,13.85,20865.0
2026-03-25,17,19144.0,2.93,4.96,14278.0,7224.0,15.83,15.26,21502.0
2026-03-25,18,19160.0,2.74,4.77,15291.0,7046.0,17.71,17.23,22336.0
2026-03-25,19,19116.0,2.53,4.54,15441.0,6973.0,17.92,17.48,22415.0
2026-03-25,20,18909.0,2.3,4.28,15401.0,6928.0,17.76,17.34,22329.0
2026-03-25,21,19279.0,2.11,4.13,14455.0,6570.0,16.27,15.97,21025.0
2026-03-25,22,20110.0,2.12,4.23,12857.0,5927.0,13.2,13.1,18784.0
2026-03-25,23,21793.0,2.38,4.68,11782.0,5528.0,11.32,11.34,17311.0
2026-03-26,0,19608.0,2.81,5.76,9680.0,4675.0,8.42,8.63,14355.0
2026-03-26,1,18601.0,3.23,6.12,9306.0,4553.0,8.2,8.44,13859.0
2026-03-26,2,18304.0,3.64,6.44,8855.0,4325.0,7.73,8.01,13180.0
2026-03-26,3,19470.0,4.09,6.35,8975.0,4341.0,7.91,8.19,13316.0
2026-03-26,4,19358.0,4.62,6.64,9051.0,3958.0,8.31,8.67,13009.0
2026-03-26,5,18633.0,5.06,7.01,10986.0,3741.0,11.32,11.71,14726.0
2026-03-26,6,18164.0,5.09,6.98,15893.0,5826.0,18.88,18.87,21719.0
2026-03-26,7,17992.0,4.68,6.57,17076.0,7395.0,20.85,20.35,24470.0
2026-03-26,8,17955.0,4.21,6.1,16579.0,7543.0,20.48,19.9,24123.0
2026-03-26,9,18071.0,3.79,5.7,15822.0,7465.0,18.97,18.39,23286.0
2026-03-26,10,18492.0,3.48,5.44,14704.0,7313.0,16.66,16.11,22017.0
2026-03-26,11,18419.0,3.24,5.2,14064.0,7408.0,15.15,14.56,21472.0
2026-03-26,12,19859.0,3.09,5.19,13910.0,7148.0,14.96,14.47,21058.0
2026-03-26,13,19963.0,3.03,5.16,13814.0,7145.0,14.83,14.34,20960.0
2026-03-26,14,20038.0,2.98,5.11,13746.0,7162.0,14.8,14.3,20908.0
2026-03-26,15,20121.0,2.93,5.06,14016.0,7115.0,15.15,14.66,21131.0
2026-03-26,16,19172.0,2.84,4.88,14047.0,7081.0,15.24,14.76,21128.0
2026-03-26,17,19259.0,2.69,4.72,14758.0,7001.0,16.72,16.29,21759.0
2026-03-26,18,19775.0,2.51,4.6,15558.0,7129.0,18.05,17.6,22687.0
2026-03-26,19,19968.0,2.31,4.41,15552.0,7270.0,18.18,17.68,22822.0
2026-03-26,20,20070.0,2.13,4.21,15496.0,7278.0,17.99,17.48,22774.0
2026-03-26,21,19934.0,1.99,4.11,14481.0,6516.0,16.26,16.03,20997.0
2026-03-26,22,20441.0,2.05,4.19,12594.0,5689.0,13.04,13.05,18282.0
2026-03-26,23,20352.0,2.31,4.44,11163.0,5279.0,10.6,10.72,16442.0
2026-03-27,0,20391.0,2.74,4.87,9497.0,5206.0,7.97,8.13,14703.0
2026-03-27,1,19377.0,3.18,5.21,9030.0,4957.0,7.67,7.88,13987.0
2026-03-27,2,19391.0,3.64,5.66,8937.0,4588.0,7.71,8.01,13525.0
2026-03-27,3,19644.0,4.16,6.21,8626.0,4105.0,7.52,7.92,12732.0
2026-03-27,4,18879.0,4.71,6.7,8705.0,3572.0,7.79,8.28,12276.0
2026-03-27,5,18520.0,5.16,7.36,11365.0,3802.0,11.68,12.13,15168.0
2026-03-27,6,18392.0,5.18,7.38,15833.0,5850.0,18.64,18.62,21683.0
2026-03-27,7,18033.0,4.78,6.94,17036.0,7668.0,20.68,20.06,24704.0
2026-03-27,8,18008.0,4.29,6.62,16656.0,7645.0,20.2,19.57,24302.0
2026-03-27,9,18124.0,3.83,6.2,15948.0,7546.0,19.03,18.41,23495.0
2026-03-27,10,18263.0,3.5,5.83,14605.0,7234.0,16.33,15.82,21839.0
2026-03-27,11,18604.0,3.29,5.68,13716.0,7270.0,14.53,13.99,20986.0
