date,hour,BP_Qin,BP_Level,BP_Inlet,BP_F_Kingkeaw1,BP_F_Kingkeaw2,BP_F_Epec,BP_P_Kingkeaw1,BP_P_Kingkeaw2,BP_P_Epec,TotalFlow
2025-03-07,1,18736.0,4.36,6.13,-212.0,9636.0,4869.0,9.34,9.65,7.91,14294.0
2025-03-07,2,17882.0,4.82,6.1,-224.0,8800.0,4211.0,8.35,8.69,6.73,12787.0
2025-03-07,3,17883.0,5.26,6.1,-231.0,8517.0,3838.0,8.08,8.53,6.27,12124.0
2025-03-07,4,19247.0,5.65,6.1,853.0,11322.0,5280.0,14.36,14.36,9.46,17455.0
2025-03-07,5,22211.0,5.62,6.06,5151.0,11364.0,7888.0,23.21,23.09,16.16,24403.0
2025-03-07,6,24543.0,5.18,6.05,9078.0,11142.0,10226.0,32.29,31.75,22.37,30446.0
2025-03-07,7,23522.0,4.4,6.1,10345.0,10830.0,10558.0,35.1,34.63,23.39,31733.0
2025-03-07,8,23948.0,3.66,6.19,9908.0,10380.0,9627.0,33.22,32.87,20.52,29915.0
2025-03-07,9,24434.0,3.16,6.33,8856.0,9213.0,9262.0,27.82,27.88,19.42,27330.0
2025-03-07,10,24724.0,3.03,6.58,8013.0,8311.0,7410.0,22.8,23.25,13.41,23734.0
2025-03-07,11,24663.0,3.14,6.99,7633.0,7903.0,7361.0,20.61,20.95,12.87,22897.0
2025-03-07,12,24591.0,3.3,7.36,7220.0,7499.0,7530.0,18.92,19.3,13.38,22249.0
2025-03-07,13,24750.0,3.48,7.39,7273.0,7514.0,7553.0,19.19,19.06,13.56,22340.0
2025-03-07,14,24921.0,3.7,7.18,7034.0,7296.0,7602.0,18.25,18.07,14.06,21931.0
2025-03-07,15,25121.0,3.95,7.0,7189.0,7449.0,7708.0,18.86,18.35,14.47,22346.0
2025-03-07,16,25009.0,4.11,6.62,7756.0,8042.0,8397.0,21.43,20.36,15.93,24195.0
2025-03-07,17,24892.0,4.02,6.2,8576.0,8893.0,9217.0,25.46,24.64,18.61,26685.0
2025-03-07,18,25646.0,3.72,6.01,9258.0,9614.0,10169.0,29.47,28.72,22.37,29041.0
2025-03-07,19,25552.0,3.36,5.93,9276.0,9620.0,9430.0,29.93,29.41,20.32,28327.0
2025-03-07,20,23870.0,3.11,5.89,8422.0,8657.0,8837.0,25.38,25.08,18.69,25916.0
2025-03-07,21,20613.0,2.83,5.87,7826.0,8001.0,7282.0,22.51,22.22,13.98,23109.0
2025-03-07,22,20771.0,2.73,5.85,7006.0,7119.0,4645.0,18.75,18.67,7.55,18770.0
2025-03-07,23,20098.0,3.11,5.81,3257.0,6545.0,4333.0,10.98,11.18,7.04,14135.0
2025-03-08,0,17066.0,3.57,5.77,-242.0,8573.0,4488.0,8.0,8.36,6.9,12819.0
2025-03-08,1,16439.0,3.96,5.77,-220.0,8179.0,4035.0,7.69,8.12,6.43,11994.0
2025-03-08,2,16218.0,4.36,5.78,-209.0,8100.0,4043.0,7.72,8.12,6.43,11934.0
2025-03-08,3,15752.0,4.72,5.78,-223.0,8072.0,4005.0,7.74,8.13,6.54,11854.0
2025-03-08,4,17150.0,4.98,5.77,683.0,9474.0,5090.0,11.11,11.34,8.81,15247.0
2025-03-08,5,21787.0,5.12,5.74,6318.0,6983.0,7670.0,17.19,17.05,15.21,20970.0
2025-03-08,6,23091.0,4.98,5.7,7733.0,8093.0,9635.0,22.29,22.01,20.87,25461.0
2025-03-08,7,23553.0,4.58,5.73,8659.0,9054.0,10362.0,26.55,26.4,22.81,28075.0
2025-03-08,8,24022.0,4.11,5.83,8915.0,9307.0,9991.0,28.03,27.95,21.8,28213.0
2025-03-08,9,24304.0,3.65,6.01,8881.0,9278.0,9812.0,27.64,27.55,21.0,27971.0
2025-03-08,10,24580.0,3.37,6.36,8406.0,8775.0,8579.0,24.86,25.05,16.63,25761.0
2025-03-08,11,24577.0,3.35,6.77,4821.0,9628.0,7922.0,18.17,18.82,14.32,22371.0
2025-03-08,12,24356.0,3.58,6.9,4079.0,8998.0,8190.0,15.43,16.11,14.84,21268.0
2025-03-08,13,24463.0,3.84,7.04,4139.0,9084.0,8384.0,15.73,16.09,15.64,21607.0
2025-03-08,14,24385.0,4.09,6.82,3850.0,8545.0,8518.0,14.27,14.33,15.83,20913.0
2025-03-08,15,24383.0,4.39,6.73,3912.0,8672.0,8450.0,14.69,15.05,15.83,21034.0
2025-03-08,16,23371.0,4.61,6.9,4284.0,9438.0,8813.0,16.93,17.6,16.76,22535.0
2025-03-08,17,21905.0,4.33,6.79,5188.0,11280.0,10069.0,22.99,21.83,21.44,26537.0
2025-03-08,18,20606.0,3.73,6.39,5391.0,11648.0,10472.0,24.64,24.07,23.4,27512.0
2025-03-08,19,21889.0,3.14,6.17,5120.0,11077.0,10108.0,23.11,22.84,22.38,26305.0
2025-03-08,20,22516.0,2.75,6.04,4973.0,10769.0,9317.0,22.14,21.93,19.9,25060.0
2025-03-08,21,24452.0,2.63,5.97,4948.0,10708.0,7409.0,21.77,21.63,14.38,23065.0
2025-03-08,22,24959.0,2.99,5.92,4059.0,9531.0,4971.0,17.12,17.22,8.27,18561.0
2025-03-08,23,21139.0,3.73,5.87,-256.0,8193.0,4885.0,8.19,8.54,7.91,12822.0
2025-03-09,0,15683.0,4.18,5.84,-240.0,9307.0,4619.0,9.05,9.32,7.3,13687.0
2025-03-09,1,16944.0,4.34,5.81,-227.0,9144.0,4422.0,9.06,9.35,7.22,13339.0
2025-03-09,2,18332.0,4.82,5.77,-218.0,8553.0,4194.0,8.48,8.82,7.14,12529.0
2025-03-09,3,17332.0,5.32,5.75,-237.0,8492.0,4251.0,8.5,8.86,7.15,12506.0
2025-03-09,4,17018.0,5.58,5.73,-235.0,11087.0,5108.0,12.51,12.6,9.34,15960.0
2025-03-09,5,20553.0,5.57,5.7,3267.0,11506.0,6768.0,20.51,20.26,14.24,21541.0
2025-03-09,6,22408.0,5.23,5.66,5542.0,12142.0,8932.0,26.93,26.73,19.63,26616.0
2025-03-09,7,24338.0,4.81,5.68,5780.0,12518.0,10083.0,27.83,27.94,22.62,28380.0
2025-03-09,8,23894.0,4.31,5.95,5926.0,12785.0,10630.0,28.58,29.22,24.06,29341.0
2025-03-09,9,24120.0,3.73,6.45,5970.0,12942.0,10328.0,28.93,28.86,22.6,29240.0
2025-03-09,10,24686.0,3.29,6.9,5950.0,12866.0,8740.0,28.55,28.75,17.08,27556.0
2025-03-09,11,25021.0,3.01,7.14,5975.0,12945.0,7820.0,28.9,29.07,14.73,26740.0
2025-03-09,12,25152.0,2.87,7.26,5840.0,12615.0,7198.0,27.91,28.33,13.1,25653.0
2025-03-09,13,25240.0,2.82,7.41,5618.0,12128.0,7206.0,26.23,27.39,13.06,24951.0
2025-03-09,14,25303.0,2.82,7.64,5677.0,12292.0,6994.0,26.76,27.01,12.54,24963.0
2025-03-09,15,26067.0,2.83,7.68,5776.0,12504.0,7225.0,27.52,27.05,13.09,25505.0
2025-03-09,16,25913.0,2.8,7.57,5893.0,12767.0,7826.0,28.46,27.95,14.48,26485.0
2025-03-09,17,25856.0,2.63,7.29,5883.0,12654.0,9423.0,28.0,27.07,19.47,27960.0
2025-03-09,18,26015.0,2.3,6.88,5817.0,12552.0,10657.0,27.88,27.06,24.26,29026.0
2025-03-09,19,26267.0,2.03,6.6,5652.0,12191.0,9982.0,27.12,26.63,22.35,27825.0
2025-03-09,20,26078.0,1.89,6.42,5456.0,11778.0,9084.0,25.47,25.08,19.72,26318.0
2025-03-09,21,26025.0,2.02,6.28,4383.0,9449.0,7367.0,18.23,18.24,14.65,21199.0
2025-03-09,22,26080.0,2.72,6.16,1687.0,9905.0,4677.0,13.63,13.74,8.12,16269.0
2025-03-09,23,21504.0,3.66,6.08,-262.0,8994.0,4147.0,9.39,9.66,6.92,12879.0
2025-03-10,0,16746.0,4.23,6.02,-239.0,9013.0,4196.0,8.65,8.91,6.72,12970.0
2025-03-10,1,13389.0,4.42,5.97,-234.0,8211.0,3772.0,7.78,8.04,6.12,11750.0
2025-03-10,2,14399.0,4.63,5.94,-217.0,7564.0,3895.0,7.17,7.52,6.42,11243.0
2025-03-10,3,14954.0,4.96,5.92,-225.0,6994.0,3882.0,6.69,7.05,6.43,10651.0
2025-03-10,4,16194.0,5.34,5.89,-230.0,9134.0,4851.0,9.48,9.7,8.49,13755.0
2025-03-10,5,21111.0,5.36,5.86,3326.0,10695.0,7319.0,18.1,17.93,14.55,21340.0
2025-03-10,6,23523.0,5.11,5.83,5790.0,12546.0,9650.0,27.35,27.12,20.69,27986.0
2025-03-10,7,23241.0,4.47,6.0,6283.0,13721.0,10860.0,31.65,31.7,24.65,30864.0
2025-03-10,8,23956.0,3.73,6.27,6245.0,13644.0,10278.0,31.6,32.05,22.72,30166.0
2025-03-10,9,24450.0,3.17,6.8,5955.0,12986.0,9318.0,29.08,29.47,19.24,28260.0
2025-03-10,10,24832.0,3.02,7.28,4899.0,10608.0,8184.0,20.75,21.22,15.24,23692.0
2025-03-10,11,24624.0,3.13,7.49,4643.0,10053.0,8240.0,18.6,19.07,15.06,22936.0
2025-03-10,12,24679.0,3.28,7.58,4431.0,9571.0,8328.0,17.09,17.81,15.34,22331.0
2025-03-10,13,24550.0,3.49,7.74,4349.0,9459.0,8371.0,16.75,17.82,15.41,22180.0
2025-03-10,14,24501.0,3.64,7.88,4522.0,9843.0,8290.0,17.94,18.64,15.53,22655.0
2025-03-10,15,24418.0,3.77,7.86,4659.0,10112.0,8121.0,18.77,18.69,14.97,22892.0
2025-03-10,16,24593.0,3.83,7.65,5249.0,11439.0,8798.0,23.06,22.37,16.85,25485.0
2025-03-10,17,24870.0,3.46,7.47,6181.0,13570.0,10341.0,30.73,29.82,22.29,30093.0
2025-03-10,18,25432.0,2.91,7.13,6254.0,13758.0,10474.0,31.63,30.66,23.15,30485.0
2025-03-10,19,25838.0,2.45,6.85,6000.0,13053.0,10252.0,29.66,29.18,22.72,29304.0
2025-03-10,20,25948.0,2.12,6.65,5715.0,12428.0,10033.0,27.39,26.73,21.99,28177.0
2025-03-10,21,26008.0,2.02,6.45,5243.0,11296.0,7857.0,23.49,23.24,15.33,24395.0
2025-03-10,22,26264.0,2.4,6.35,4481.0,8270.0,5430.0,15.8,16.03,9.08,18181.0
2025-03-10,23,20761.0,3.33,6.31,4942.0,2179.0,4778.0,7.66,7.84,7.56,11900.0
2025-03-11,0,19164.0,4.01,6.31,6680.0,1314.0,4900.0,8.13,8.17,7.79,12893.0
2025-03-11,1,17393.0,4.45,6.28,3767.0,4235.0,4425.0,7.81,8.04,7.07,12427.0
2025-03-11,2,15843.0,4.86,6.23,3831.0,3422.0,4356.0,7.18,7.41,7.07,11609.0
2025-03-11,3,13604.0,5.19,6.18,5897.0,393.0,4388.0,6.56,6.54,7.08,10679.0
2025-03-11,4,19667.0,5.51,6.12,4680.0,5894.0,5238.0,12.11,12.18,9.23,15812.0
2025-03-11,5,20529.0,5.53,6.13,4763.0,10282.0,8051.0,20.12,20.11,16.41,23096.0
2025-03-11,6,22590.0,5.02,6.13,5975.0,12922.0,10548.0,28.54,28.26,23.33,29444.0
2025-03-11,7,23509.0,4.31,6.2,6032.0,13108.0,10996.0,29.15,29.31,24.87,30135.0
2025-03-11,8,23897.0,3.71,6.4,5984.0,13099.0,10165.0,29.15,29.39,22.14,29247.0
2025-03-11,9,24327.0,3.2,6.68,6064.0,13256.0,8799.0,30.12,30.45,17.82,28119.0
2025-03-11,10,24795.0,2.91,7.01,6049.0,13263.0,7300.0,29.83,30.03,13.21,26612.0
2025-03-11,11,25052.0,2.77,7.36,5601.0,12222.0,7348.0,25.64,25.56,13.23,25171.0
2025-03-11,12,25240.0,2.76,7.43,5248.0,11402.0,7685.0,22.8,23.23,13.81,24335.0
2025-03-11,13,25111.0,2.93,7.5,5413.0,8730.0,8051.0,17.57,18.51,14.67,22194.0
2025-03-11,14,24932.0,3.18,7.61,6773.0,7099.0,8071.0,17.2,17.63,14.88,21943.0
2025-03-11,15,24937.0,3.43,7.59,6782.0,7096.0,7910.0,17.16,16.98,14.47,21787.0
2025-03-11,16,24871.0,3.61,7.51,7937.0,8304.0,8393.0,22.35,21.59,15.61,24634.0
2025-03-11,17,24981.0,3.36,7.22,9477.0,9930.0,9549.0,30.2,28.61,19.46,28956.0
2025-03-11,18,25455.0,2.81,6.75,10015.0,10451.0,10742.0,33.47,32.29,24.07,31208.0
2025-03-11,19,25825.0,2.25,6.53,9775.0,10199.0,10126.0,32.62,31.9,22.4,30100.0
2025-03-11,20,25751.0,1.83,6.44,9675.0,10030.0,9700.0,31.69,30.99,20.71,29404.0
2025-03-11,21,25927.0,1.57,6.37,9030.0,9359.0,7485.0,28.35,27.84,13.89,25874.0
2025-03-11,22,26336.0,1.75,6.32,7992.0,8192.0,5461.0,23.07,22.89,8.94,21646.0
2025-03-11,23,26336.0,2.45,6.27,5667.0,5994.0,4382.0,13.8,13.85,6.88,16043.0
2025-03-12,0,19169.0,3.28,6.23,52.0,8795.0,4435.0,8.64,8.97,6.91,13283.0
2025-03-12,1,17601.0,3.73,6.2,-225.0,8894.0,4173.0,8.52,8.82,6.62,12842.0
2025-03-12,2,17138.0,4.16,6.18,-204.0,8893.0,4066.0,8.49,8.82,6.42,12755.0
2025-03-12,3,16996.0,4.57,6.18,-221.0,8760.0,4038.0,8.42,8.82,6.45,12576.0
2025-03-12,4,20067.0,4.95,6.16,2814.0,8189.0,5497.0,12.64,12.63,9.7,16500.0
2025-03-12,5,21415.0,5.01,6.15,7589.0,7971.0,7986.0,21.31,21.07,15.93,23546.0
2025-03-12,6,22651.0,4.51,6.11,9317.0,9760.0,10434.0,29.34,28.83,22.81,29511.0
2025-03-12,7,23405.0,3.71,6.24,9694.0,10134.0,10990.0,31.5,31.36,24.73,30818.0
2025-03-12,8,24506.0,3.14,6.5,8837.0,9201.0,10295.0,27.21,27.56,22.42,28332.0
2025-03-12,9,24827.0,2.71,6.82,9267.0,9680.0,9176.0,29.48,29.04,18.71,28123.0
2025-03-12,10,25139.0,2.48,7.16,8895.0,9243.0,7623.0,27.21,27.21,13.96,25761.0
2025-03-12,11,25072.0,2.49,7.38,9866.0,5983.0,7509.0,22.01,22.13,13.36,23357.0
2025-03-12,12,25200.0,2.65,7.44,9562.0,5398.0,7695.0,20.02,19.96,13.79,22655.0
2025-03-12,13,25083.0,2.86,7.49,9376.0,5262.0,7896.0,19.32,19.87,14.22,22534.0
2025-03-12,14,24992.0,3.03,7.54,9628.0,5431.0,7970.0,20.04,20.15,14.55,23030.0
2025-03-12,15,24946.0,3.11,7.5,10316.0,5938.0,7940.0,22.75,22.22,14.54,24194.0
2025-03-12,16,24898.0,3.05,7.37,5775.0,12484.0,8572.0,26.72,25.86,16.13,26830.0
2025-03-12,17,25357.0,2.63,7.07,6408.0,13811.0,10404.0,31.79,30.54,22.32,30623.0
2025-03-12,18,26524.0,2.08,6.68,6317.0,13544.0,11406.0,31.22,30.55,26.39,31268.0
2025-03-12,19,26483.0,1.64,6.51,6233.0,13351.0,10340.0,30.99,30.55,22.92,29924.0
2025-03-12,20,26083.0,1.27,6.43,6122.0,13148.0,9835.0,30.07,29.67,21.13,29104.0
2025-03-12,21,26075.0,1.05,6.38,5684.0,12192.0,8208.0,26.56,26.3,16.07,26085.0
2025-03-12,22,26450.0,1.22,6.33,5160.0,11072.0,5107.0,22.66,22.7,8.54,21339.0
2025-03-12,23,26544.0,1.99,6.3,214.0,11444.0,4342.0,13.24,13.58,6.92,16000.0
2025-03-13,0,23519.0,2.91,6.27,-248.0,11044.0,4588.0,11.24,11.52,7.3,15384.0
2025-03-13,1,22323.0,3.62,6.26,-234.0,10427.0,4243.0,10.39,10.67,6.85,14437.0
2025-03-13,2,21783.0,4.37,6.24,-244.0,10269.0,3823.0,10.33,10.62,6.19,13849.0
2025-03-13,3,20645.0,5.04,6.22,-233.0,10219.0,4210.0,10.34,10.62,6.75,14197.0
2025-03-13,4,20055.0,5.49,6.19,410.0,12150.0,5180.0,14.94,15.03,9.11,17741.0
2025-03-13,5,20932.0,5.32,6.18,5608.0,12330.0,7662.0,26.78,26.46,15.34,25601.0
2025-03-13,6,23886.0,4.69,6.15,6210.0,13527.0,10759.0,30.81,30.54,24.24,30495.0
2025-03-13,7,23726.0,3.95,6.22,6136.0,13352.0,11469.0,30.31,30.55,26.39,30957.0
2025-03-13,8,24326.0,3.31,6.48,6093.0,13227.0,10291.0,30.46,30.55,22.76,29610.0
2025-03-13,9,24636.0,2.8,6.73,6074.0,13163.0,9065.0,30.24,30.37,18.86,28302.0
2025-03-13,10,25217.0,2.51,7.11,5958.0,12879.0,7454.0,29.04,29.27,13.88,26291.0
2025-03-13,11,25350.0,2.47,7.46,5475.0,11942.0,7161.0,24.92,25.06,12.64,24579.0
2025-03-13,12,25526.0,2.5,7.52,5321.0,11641.0,7874.0,23.62,23.99,14.11,24835.0
2025-03-13,13,26529.0,2.6,7.54,5151.0,11172.0,7974.0,22.29,22.91,14.84,24297.0
2025-03-13,14,26494.0,2.82,7.52,4860.0,10521.0,8058.0,20.26,20.49,14.85,23440.0
2025-03-13,15,26430.0,3.03,7.46,5022.0,10916.0,8386.0,21.23,21.04,15.66,24324.0
2025-03-13,16,25607.0,3.09,7.25,5568.0,12062.0,8723.0,25.25,24.07,16.62,26353.0
2025-03-13,17,25645.0,2.76,6.78,6333.0,13740.0,9976.0,31.73,30.64,21.11,30049.0
2025-03-13,18,26091.0,2.26,6.46,6402.0,13834.0,10565.0,32.62,32.04,23.72,30801.0
2025-03-13,19,26081.0,1.82,6.27,6126.0,13237.0,10415.0,31.07,30.6,23.38,29778.0
2025-03-13,20,25945.0,1.56,6.16,5565.0,11984.0,9878.0,26.46,26.23,21.91,27427.0
2025-03-13,21,25822.0,1.41,6.11,5622.0,12049.0,7798.0,26.84,26.61,15.4,25469.0
2025-03-13,22,25862.0,1.61,6.09,4713.0,10193.0,5178.0,20.4,20.45,8.75,20084.0
2025-03-13,23,26080.0,2.41,6.08,1259.0,9053.0,4564.0,11.53,11.81,7.42,14876.0
2025-03-14,0,21365.0,3.42,6.07,-258.0,8857.0,4533.0,8.44,8.76,7.03,13133.0
2025-03-14,1,19842.0,4.09,6.05,-242.0,8904.0,4166.0,8.53,8.81,6.62,12828.0
2025-03-14,2,19194.0,4.73,6.02,-246.0,8481.0,4115.0,7.97,8.32,6.43,12350.0
2025-03-14,3,18316.0,5.33,6.01,-253.0,8375.0,4077.0,7.9,8.24,6.45,12198.0
2025-03-14,4,16982.0,5.64,6.0,20.0,10690.0,5447.0,11.93,12.12,9.49,16156.0
2025-03-14,5,21197.0,5.56,5.99,4902.0,10856.0,7962.0,21.81,21.64,15.95,23720.0
2025-03-14,6,23455.0,5.06,5.97,5984.0,13041.0,11208.0,29.22,28.89,25.69,30233.0
2025-03-14,7,23255.0,4.22,6.02,6396.0,13890.0,11410.0,32.51,32.5,26.6,31696.0
2025-03-14,8,23881.0,3.45,6.32,6391.0,13831.0,10486.0,32.48,33.22,23.68,30708.0
2025-03-14,9,24407.0,2.82,6.92,6155.0,13337.0,9024.0,30.75,30.76,18.55,28516.0
2025-03-14,10,24596.0,2.56,7.38,5230.0,11339.0,7918.0,23.32,23.78,14.52,24486.0
2025-03-14,11,23763.0,2.64,7.47,4537.0,9837.0,8094.0,18.08,18.46,14.92,22468.0
2025-03-14,12,23885.0,2.69,7.37,4520.0,9769.0,8616.0,17.88,18.37,16.26,22905.0
2025-03-14,13,24629.0,2.82,7.45,4275.0,9254.0,8419.0,16.51,17.49,15.75,21948.0
2025-03-14,14,24755.0,3.0,7.55,4624.0,9931.0,8544.0,18.51,18.78,16.11,23099.0
2025-03-14,15,25075.0,3.1,7.5,4755.0,10250.0,8803.0,19.2,19.28,16.96,23808.0
2025-03-14,16,25212.0,3.12,7.37,6423.0,10436.0,8806.0,23.7,22.7,16.88,25665.0
2025-03-14,17,25594.0,2.87,7.07,9708.0,9679.0,9877.0,30.34,29.03,20.59,29264.0
2025-03-14,18,26042.0,2.38,6.67,9889.0,10242.0,10540.0,32.72,31.73,23.57,30671.0
2025-03-14,19,26240.0,1.96,6.45,9188.0,9446.0,10360.0,29.2,28.75,23.1,28994.0
2025-03-14,20,26160.0,1.68,6.36,9413.0,9679.0,9385.0,30.26,29.68,20.0,28478.0
2025-03-14,21,26166.0,1.51,6.31,8662.0,8885.0,7589.0,26.47,26.14,14.41,25136.0
2025-03-14,22,26419.0,1.89,6.27,3888.0,8818.0,5404.0,15.97,16.23,8.77,18110.0
2025-03-14,23,25308.0,3.01,6.23,-230.0,7221.0,5022.0,7.06,7.51,7.86,12013.0
2025-03-15,0,17613.0,3.76,6.2,-243.0,9373.0,5135.0,9.24,9.52,8.25,14266.0
2025-03-15,1,21092.0,4.19,6.17,-231.0,10281.0,5090.0,10.33,10.62,8.33,15141.0
2025-03-15,2,19958.0,4.76,6.14,-248.0,9834.0,4376.0,9.93,10.27,7.27,13963.0
2025-03-15,3,18151.0,5.23,6.12,-200.0,9306.0,4180.0,9.33,9.63,6.75,13286.0
2025-03-15,4,19439.0,5.66,6.1,3670.0,7192.0,5385.0,12.52,12.63,9.67,16247.0
2025-03-15,5,22634.0,5.66,6.09,4880.0,10721.0,7416.0,21.66,21.63,14.84,23017.0
2025-03-15,6,24049.0,5.5,6.08,5759.0,12502.0,10054.0,27.68,27.39,21.96,28314.0
2025-03-15,7,23184.0,4.8,6.22,6327.0,13665.0,11030.0,31.44,31.6,24.78,31022.0
2025-03-15,8,23754.0,4.01,6.49,6442.0,13768.0,10965.0,32.04,32.04,24.74,31175.0
2025-03-15,9,24198.0,3.33,6.67,6596.0,11600.0,10546.0,27.06,27.14,23.09,28743.0
2025-03-15,10,24665.0,2.96,7.25,11118.0,6164.0,9209.0,25.42,25.24,18.38,26490.0
2025-03-15,11,24713.0,2.93,7.4,9397.0,4960.0,8746.0,18.58,18.64,16.37,23104.0
2025-03-15,12,24724.0,3.07,7.48,8898.0,4870.0,8784.0,17.3,17.65,16.44,22552.0
2025-03-15,13,24542.0,3.23,7.54,8675.0,4755.0,8947.0,16.69,17.37,16.86,22377.0
2025-03-15,14,24423.0,3.38,7.58,8792.0,4833.0,8904.0,17.27,17.34,16.7,22529.0
2025-03-15,15,24350.0,3.49,7.52,8848.0,4880.0,8887.0,17.49,17.26,16.83,22615.0
2025-03-15,16,24120.0,3.54,7.38,9904.0,5465.0,9316.0,20.94,19.75,18.16,24685.0
2025-03-15,17,24265.0,3.23,7.07,11868.0,6632.0,10511.0,28.44,26.69,22.33,29012.0
2025-03-15,18,24884.0,2.58,6.67,12482.0,7011.0,11756.0,31.44,30.09,27.52,31249.0
2025-03-15,19,25362.0,2.0,6.46,11859.0,6607.0,10866.0,29.28,28.35,24.77,29331.0
2025-03-15,20,25724.0,1.71,6.37,11146.0,6187.0,9439.0,26.46,25.71,20.32,26772.0
2025-03-15,21,25942.0,1.66,6.32,10602.0,5850.0,7974.0,24.2,23.56,15.69,24426.0
2025-03-15,22,26225.0,1.95,6.28,10122.0,5601.0,5292.0,22.07,21.63,8.58,21015.0
2025-03-15,23,25504.0,2.63,6.25,7192.0,3826.0,5056.0,12.66,12.69,8.04,16074.0
2025-03-16,0,22012.0,3.5,6.22,4546.0,4804.0,4902.0,9.53,9.76,7.77,14253.0
2025-03-16,1,18238.0,4.01,6.19,4034.0,4634.0,4662.0,8.92,9.12,7.43,13330.0
2025-03-16,2,18212.0,4.47,6.16,4005.0,4472.0,4489.0,8.9,9.12,7.43,12965.0
2025-03-16,3,17959.0,4.94,6.15,4185.0,4278.0,4452.0,8.9,9.13,7.43,12915.0
2025-03-16,4,20031.0,5.34,6.13,6505.0,4845.0,5040.0,13.77,13.68,9.23,16390.0
2025-03-16,5,21575.0,5.41,6.11,9859.0,5533.0,7322.0,22.43,21.87,14.94,22713.0
2025-03-16,6,24150.0,5.17,6.1,11387.0,6410.0,9272.0,27.82,27.13,20.12,27069.0
2025-03-16,7,23170.0,4.65,6.19,11924.0,6694.0,10786.0,29.27,28.85,24.57,29404.0
2025-03-16,8,23724.0,3.99,6.41,12030.0,6780.0,11183.0,29.39,29.06,25.45,29992.0
2025-03-16,9,24300.0,3.37,6.76,11934.0,6715.0,10746.0,29.12,28.75,23.83,29395.0
2025-03-16,10,24780.0,2.9,6.97,11893.0,6673.0,9589.0,29.06,28.47,19.77,28155.0
2025-03-16,11,24988.0,2.63,7.1,11600.0,6490.0,8270.0,27.73,27.26,15.64,26360.0
2025-03-16,12,25345.0,2.51,6.99,11150.0,6218.0,7938.0,26.1,25.95,14.85,25305.0
2025-03-16,13,25392.0,2.48,7.22,10943.0,6108.0,7942.0,25.25,25.45,14.85,24993.0
2025-03-16,14,25442.0,2.49,7.39,10887.0,6070.0,8030.0,24.92,24.97,15.03,24987.0
2025-03-16,15,25313.0,2.46,7.51,11070.0,6174.0,8048.0,25.71,25.04,15.33,25292.0
2025-03-16,16,25283.0,2.41,7.41,11356.0,6338.0,8157.0,26.83,25.85,15.53,25850.0
2025-03-16,17,25354.0,2.17,7.19,12053.0,6719.0,9858.0,29.6,27.89,21.1,28630.0
2025-03-16,18,25332.0,1.7,6.76,11764.0,6566.0,11447.0,28.47,27.05,26.84,29777.0
2025-03-16,19,25464.0,1.33,6.49,11345.0,6307.0,9888.0,27.14,26.29,21.82,27541.0
2025-03-16,20,26377.0,1.19,6.39,10880.0,5997.0,9303.0,25.44,24.82,20.27,26179.0
2025-03-16,21,26649.0,1.31,6.33,9510.0,5134.0,7782.0,20.17,19.82,15.58,22426.0
2025-03-16,22,26970.0,2.0,6.28,6188.0,5243.0,4957.0,13.46,13.62,8.55,16388.0
2025-03-16,23,25761.0,3.15,6.25,4071.0,4580.0,4257.0,9.4,9.6,6.93,12908.0
2025-03-17,0,20896.0,4.15,6.23,4217.0,4636.0,4699.0,8.98,9.19,7.58,13553.0
2025-03-17,1,14650.0,4.61,6.21,559.0,6668.0,4481.0,6.91,7.26,7.35,11708.0
2025-03-17,2,12796.0,4.76,6.18,-222.0,7267.0,3947.0,6.78,7.13,6.63,10992.0
2025-03-17,3,16773.0,5.02,6.16,-192.0,7219.0,3743.0,6.72,7.13,6.16,10770.0
2025-03-17,4,17642.0,5.55,6.15,2390.0,7870.0,4857.0,11.55,11.7,8.63,15117.0
2025-03-17,5,20623.0,5.51,6.12,7267.0,8185.0,7619.0,21.13,20.87,15.37,23071.0
2025-03-17,6,22139.0,5.0,6.11,11165.0,7688.0,10491.0,29.32,28.58,23.45,29343.0
2025-03-17,7,23323.0,4.18,6.21,12387.0,7025.0,11327.0,30.94,30.55,25.77,30739.0
2025-03-17,8,24146.0,3.53,6.46,12290.0,6959.0,10050.0,31.01,30.49,21.88,29299.0
2025-03-17,9,24458.0,3.04,6.82,11837.0,6642.0,9615.0,29.18,29.02,20.15,28094.0
2025-03-17,10,24882.0,2.8,7.16,10667.0,5913.0,8606.0,24.09,24.13,16.35,25187.0
2025-03-17,11,24885.0,2.81,7.31,9605.0,5279.0,8604.0,19.59,19.61,16.34,23488.0
2025-03-17,12,24953.0,2.9,7.44,9425.0,5198.0,8710.0,19.0,19.09,16.34,23333.0
2025-03-17,13,24732.0,3.03,7.57,9324.0,5132.0,8687.0,18.7,19.23,16.34,23142.0
2025-03-17,14,24891.0,3.12,7.68,9800.0,5408.0,8277.0,20.46,20.42,15.34,23484.0
