date,hour,PK_Qin,PK_Level,PK_Inlet,PK_F,PK_P,PK_ZM01,PK_ZM02,TotalFlow
2026-05-08,1,10187.0,4.71,10.65,7137.0,5.45,5001.67,2117.62,7119.28
2026-05-08,2,10738.0,5.12,11.05,6286.0,4.85,4488.9,1786.67,6275.57
2026-05-08,3,10726.0,5.62,11.95,5826.0,4.62,4230.73,1596.85,5827.58
2026-05-08,4,10423.0,6.14,11.82,5621.0,4.73,4095.52,1517.35,5612.87
2026-05-08,5,9888.0,6.44,14.36,9886.0,10.57,6883.6,3145.17,10028.77
2026-05-08,6,14153.0,6.27,17.49,17379.0,25.45,11708.8,5765.22,17474.02
2026-05-08,7,14713.0,5.79,18.31,20441.0,32.87,13633.43,6819.0,20452.43
2026-05-08,8,14666.0,5.25,18.25,19904.0,31.37,13234.35,6648.67,19883.02
2026-05-08,9,14614.0,4.81,18.17,18165.0,26.99,12137.47,5998.58,18136.05
2026-05-08,10,14684.0,4.55,18.25,16685.0,23.13,11176.47,5488.22,16664.68
2026-05-08,11,14723.0,4.45,18.33,14724.0,18.47,9942.63,4736.65,14679.28
2026-05-08,12,12804.0,4.52,19.35,12426.0,13.9,8493.1,3901.85,12394.95
2026-05-08,13,12623.0,4.64,18.7,10971.0,11.48,7615.95,3346.05,10962.0
2026-05-08,14,13354.0,4.88,18.11,10589.0,11.03,7372.08,3205.97,10578.05
2026-05-08,15,13586.0,5.21,17.98,10738.0,11.14,7457.15,3293.12,10750.27
2026-05-08,16,13663.0,5.45,18.08,12951.0,14.85,8813.67,4202.4,13016.07
2026-05-08,17,13707.0,5.4,18.13,15328.0,19.77,10293.47,5046.12,15339.58
2026-05-08,18,13265.0,5.21,17.42,15857.0,21.17,10653.62,5201.32,15854.93
2026-05-08,19,12716.0,4.91,17.6,16732.0,23.6,11263.17,5496.68,16759.85
2026-05-08,20,12555.0,4.5,17.65,16716.0,23.68,11264.03,5425.27,16689.3
2026-05-08,21,12463.0,4.17,17.54,15270.0,20.5,10350.77,4897.23,15248.0
2026-05-08,22,12475.0,4.03,17.52,12622.0,15.03,8621.58,3933.38,12554.97
2026-05-08,23,12808.0,4.24,18.09,9179.0,9.32,6361.55,2785.75,9147.3
2026-05-09,0,9875.0,4.58,11.24,7796.0,5.97,5357.42,2422.33,7779.75
2026-05-09,1,10517.0,4.86,10.72,7323.0,5.56,5084.3,2226.33,7310.63
2026-05-09,2,10122.0,5.21,11.04,6755.0,5.18,4736.82,2018.5,6755.32
2026-05-09,3,10023.0,5.57,11.2,6590.0,5.16,4658.35,1923.42,6581.77
2026-05-09,4,9360.0,5.92,10.86,6064.0,4.74,4343.75,1710.7,6054.45
2026-05-09,5,9521.0,6.13,13.08,9137.0,9.33,6321.03,2931.22,9252.25
2026-05-09,6,14019.0,6.09,16.79,15180.0,19.95,10296.43,4951.75,15248.18
2026-05-09,7,14903.0,5.88,18.1,18262.0,27.06,12308.15,6000.83,18308.98
2026-05-09,8,14761.0,5.49,17.9,18994.0,29.11,12740.72,6238.23,18978.95
2026-05-09,9,14578.0,5.09,17.6,18565.0,27.81,12435.87,6130.72,18566.58
2026-05-09,10,14537.0,4.71,17.55,18162.0,26.75,12153.7,5988.68,18142.38
2026-05-09,11,14484.0,4.44,17.48,18229.0,22.49,11061.8,7123.37,18185.17
2026-05-09,12,14485.0,4.34,17.46,14981.0,18.8,10106.4,4865.35,14971.75
2026-05-09,13,14488.0,4.37,17.53,13577.0,16.1,9242.25,4300.42,13542.67
2026-05-09,14,14578.0,4.57,17.63,12153.0,13.45,8362.23,3785.55,12147.78
2026-05-09,15,14694.0,4.88,17.76,11734.0,12.61,8088.55,3641.68,11730.23
2026-05-09,16,14764.0,5.17,17.93,13354.0,15.49,9091.63,4305.47,13397.1
2026-05-09,17,14387.0,5.2,17.33,14933.0,18.96,10115.88,4824.88,14940.77
2026-05-09,18,13832.0,5.11,16.54,15698.0,20.98,10655.25,5070.68,15725.93
2026-05-09,19,13801.0,4.87,16.45,16970.0,23.94,11442.8,5533.93,16976.73
2026-05-09,20,13604.0,4.54,16.24,17123.0,24.41,11527.9,5591.92,17119.82
2026-05-09,21,13572.0,4.27,16.17,15792.0,21.54,10694.63,5068.52,15763.15
2026-05-09,22,13608.0,4.18,16.19,13238.0,16.1,9050.07,4130.02,13180.08
2026-05-09,23,13631.0,4.45,16.21,9498.0,9.7,6627.38,2818.7,9446.08
2026-05-10,0,9352.0,4.78,10.64,7927.0,6.12,5516.72,2401.92,7918.63
2026-05-10,1,9480.0,4.99,11.87,7229.0,5.52,5060.53,2151.27,7211.8
2026-05-10,2,9073.0,5.24,12.24,6717.0,5.19,4720.0,1988.63,6708.63
2026-05-10,3,8729.0,5.5,12.77,6259.0,4.91,4477.1,1780.73,6257.83
2026-05-10,4,9281.0,5.79,12.8,6175.0,4.99,4409.93,1754.22,6164.15
2026-05-10,5,8537.0,5.98,12.66,8346.0,8.54,5850.83,2590.38,8441.22
2026-05-10,6,14395.0,6.05,17.09,13104.0,16.3,8990.82,4183.55,13174.37
2026-05-10,7,14826.0,6.04,17.69,16848.0,23.88,11399.55,5486.55,16886.1
2026-05-10,8,14695.0,5.74,17.54,18613.0,27.96,12484.25,6149.3,18633.55
2026-05-10,9,14600.0,5.32,17.38,19233.0,29.43,12871.6,6359.92,19231.52
2026-05-10,10,14710.0,4.89,17.54,18835.0,28.38,12580.38,6243.85,18824.23
2026-05-10,11,14720.0,4.55,17.57,17410.0,24.68,11684.12,5693.6,17377.72
2026-05-10,12,14782.0,4.39,17.64,15525.0,19.94,10461.17,5038.82,15499.98
2026-05-10,13,14855.0,4.4,17.72,14575.0,17.6,9721.1,4833.73,14554.83
2026-05-10,14,14876.0,4.52,17.81,13316.0,15.09,8868.87,4435.57,13304.43
2026-05-10,15,14958.0,4.72,17.93,12837.0,14.27,8603.45,4228.3,12831.75
2026-05-10,16,14349.0,4.89,17.0,13989.0,16.59,9382.0,4636.13,14018.13
2026-05-10,17,14264.0,4.89,16.89,14858.0,18.92,10057.25,4807.23,14864.48
2026-05-10,18,14206.0,4.85,16.84,15198.0,19.99,10305.3,4903.62,15208.92
2026-05-10,19,13811.0,4.7,17.01,16357.0,22.66,11048.83,5333.43,16382.27
2026-05-10,20,13689.0,4.42,17.06,16847.0,23.8,11359.57,5472.2,16831.77
2026-05-10,21,13668.0,4.18,16.99,15556.0,21.13,10512.92,5015.48,15528.4
2026-05-10,22,12211.0,4.06,18.02,12978.0,15.81,8806.62,4110.87,12917.48
2026-05-10,23,12067.0,4.2,17.94,9115.0,9.35,6348.7,2709.7,9058.4
2026-05-11,0,8601.0,4.43,10.18,7522.0,5.93,5247.7,2273.45,7521.15
2026-05-11,1,9388.0,4.62,10.65,7232.0,5.7,5051.92,2168.38,7220.3
2026-05-11,2,9725.0,4.92,10.66,6480.0,5.16,4592.75,1872.57,6465.32
2026-05-11,3,10081.0,5.32,9.89,5884.0,4.73,4286.7,1596.63,5883.33
2026-05-11,4,9742.0,5.75,9.77,5620.0,4.82,4116.62,1505.97,5622.58
2026-05-11,5,9489.0,5.97,10.89,10484.0,11.92,7274.75,3349.93,10624.68
2026-05-11,6,13680.0,5.69,15.83,16989.0,24.79,11496.28,5567.32,17063.6
2026-05-11,7,15157.0,5.31,17.79,19667.0,31.09,13148.18,6529.18,19677.37
2026-05-11,8,15448.0,4.9,18.27,19140.0,29.7,12774.47,6353.58,19128.05
2026-05-11,9,15541.0,4.6,18.45,17966.0,26.68,12009.95,5930.17,17940.12
2026-05-11,10,14792.0,4.43,18.73,16424.0,22.81,10990.15,5408.77,16398.92
2026-05-11,11,14466.0,4.33,18.53,14551.0,18.41,9846.2,4662.18,14508.38
2026-05-11,12,14530.0,4.46,18.64,12196.0,13.78,8375.07,3780.97,12156.03
2026-05-11,13,14186.0,4.82,19.03,10685.0,11.36,7439.55,3238.0,10677.55
2026-05-11,14,13428.0,5.16,19.71,10395.0,10.91,7236.48,3152.63,10389.12
2026-05-11,15,13086.0,5.48,19.11,10317.0,10.82,7191.38,3134.28,10325.67
2026-05-11,16,12871.0,5.69,18.73,12488.0,14.52,8573.97,3982.32,12556.28
2026-05-11,17,12604.0,5.56,18.26,15240.0,19.96,10264.27,4999.83,15264.1
2026-05-11,18,12618.0,5.25,18.2,16241.0,22.3,10933.85,5313.27,16247.12
2026-05-11,19,12707.0,4.85,18.03,17174.0,24.67,11527.68,5669.17,17196.85
2026-05-11,20,13473.0,4.42,17.27,17676.0,25.9,11843.32,5815.32,17658.63
2026-05-11,21,13376.0,4.09,17.12,16206.0,22.44,10916.67,5268.12,16184.78
2026-05-11,22,13357.0,3.93,17.1,14101.0,17.76,9525.2,4523.53,14048.73
2026-05-11,23,13404.0,4.09,17.19,10020.0,10.5,6938.92,3016.38,9955.3
2026-05-12,0,9776.0,4.44,10.48,7608.0,6.04,5406.2,2182.15,7588.35
2026-05-12,1,9861.0,4.71,9.73,6970.0,5.48,5026.22,1935.85,6962.07
2026-05-12,2,9979.0,5.05,9.49,6623.0,5.3,4807.93,1808.05,6615.98
2026-05-12,3,10163.0,5.42,9.39,6449.0,5.23,4741.3,1704.83,6446.13
2026-05-12,4,10067.0,5.82,9.4,6319.0,5.36,4688.78,1627.83,6316.62
2026-05-12,5,8546.0,5.93,16.46,10995.0,13.22,7784.77,3347.37,11132.13
2026-05-12,6,10614.0,5.5,18.51,15860.0,24.88,11512.18,4393.6,15905.78
2026-05-12,7,14047.0,5.08,17.41,17429.0,29.36,12828.12,4599.67,17427.78
2026-05-12,8,14464.0,4.7,18.04,19020.0,27.52,12015.92,7026.3,19042.22
2026-05-12,9,14318.0,4.39,18.0,15914.0,23.8,11180.32,4679.28,15859.6
2026-05-12,10,13423.0,4.27,18.77,14773.0,21.14,10611.17,4148.6,14759.77
2026-05-12,11,13611.0,4.21,19.07,13658.0,18.01,9903.27,3729.05,13632.32
2026-05-12,12,13741.0,4.3,19.27,12191.0,14.74,8886.78,3279.88,12166.67
2026-05-12,13,13640.0,4.54,19.18,11320.0,13.05,8261.85,3057.33,11319.18
2026-05-12,14,14130.0,4.82,20.1,10903.0,12.53,7944.2,2947.62,10891.82
2026-05-12,15,14328.0,5.2,20.45,10741.0,12.26,7828.5,2918.83,10747.33
2026-05-12,16,14028.0,5.5,19.91,12676.0,15.58,8918.53,3816.87,12735.4
2026-05-12,17,13797.0,5.51,19.46,14750.0,19.4,9983.98,4773.48,14757.47
2026-05-12,18,13169.0,5.35,18.33,15735.0,21.58,10613.23,5138.87,15752.1
2026-05-12,19,12062.0,4.98,16.49,17259.0,25.16,11630.7,5654.22,17284.92
2026-05-12,20,11677.0,4.41,15.84,17896.0,26.74,12070.08,5824.3,17894.38
2026-05-12,21,12251.0,3.87,14.99,16631.0,23.66,11236.35,5370.67,16607.02
2026-05-12,22,12710.0,3.59,14.5,14023.0,17.74,9561.1,4401.83,13962.93
2026-05-12,23,12411.0,3.67,14.15,10703.0,10.97,7223.17,3428.48,10651.65
2026-05-13,0,8993.0,3.84,9.29,7506.0,5.7,5172.7,2299.03,7471.73
2026-05-13,1,10461.0,4.13,9.05,6978.0,5.31,4868.98,2104.62,6973.6
2026-05-13,2,11464.0,4.57,8.95,6685.0,5.2,4702.63,1976.85,6679.48
2026-05-13,3,11601.0,5.09,9.04,6639.0,5.27,4708.98,1929.85,6638.83
2026-05-13,4,12776.0,5.63,10.05,6888.0,5.57,4866.37,2022.45,6888.82
2026-05-13,5,11306.0,6.04,14.75,10466.0,11.54,7207.65,3382.63,10590.28
2026-05-13,6,14498.0,5.95,17.27,17097.0,24.57,11578.22,5605.35,17183.57
2026-05-13,7,14810.0,5.52,17.73,20618.0,31.96,13362.0,7278.6,20640.6
2026-05-13,8,14729.0,4.91,17.59,20912.0,32.51,13439.46,7468.03,20907.49
2026-05-13,9,14859.0,4.36,17.38,19646.0,29.5,12657.82,6963.63,19621.45
2026-05-13,10,15151.0,3.98,17.01,18193.0,26.83,11994.82,6150.98,18145.8
2026-05-13,11,15144.0,3.83,17.0,15370.0,22.63,11066.42,4272.2,15338.63
2026-05-13,12,15121.0,3.91,17.01,13909.0,19.09,10199.53,3695.77,13895.3
2026-05-13,13,15183.0,4.1,17.07,12857.0,16.69,9466.98,3368.18,12835.17
2026-05-13,14,15244.0,4.39,17.15,12237.0,14.83,8815.42,3419.72,12235.13
2026-05-13,15,15331.0,4.72,17.27,12319.0,14.81,8837.65,3491.85,12329.5
2026-05-13,16,15352.0,4.99,17.31,13610.0,17.41,9700.83,3945.32,13646.15
2026-05-13,17,15442.0,5.11,17.39,15283.0,21.57,10856.95,4436.62,15293.57
2026-05-13,18,15363.0,5.11,17.29,16032.0,23.69,11387.8,4662.27,16050.07
2026-05-13,19,14424.0,4.97,17.87,17050.0,26.42,12100.13,4966.23,17066.37
2026-05-13,20,13932.0,4.64,17.62,17639.0,28.24,12509.77,5121.17,17630.93
2026-05-13,21,13407.0,4.33,17.87,16523.0,25.42,11751.05,4752.68,16503.73
2026-05-13,22,11463.0,4.03,16.98,13964.0,19.15,9955.72,3945.35,13901.07
2026-05-13,23,11966.0,4.0,15.53,10197.0,11.18,7243.38,2898.53,10141.92
2026-05-14,0,10047.0,4.28,9.61,7288.0,5.87,5244.48,2017.88,7262.37
2026-05-14,1,10770.0,4.63,10.13,7176.0,5.86,5182.75,1987.08,7169.83
2026-05-14,2,10745.0,5.05,10.6,6594.0,5.39,4771.72,1815.95,6587.67
2026-05-14,3,10358.0,5.48,10.68,6366.0,5.28,4681.07,1683.33,6364.4
2026-05-14,4,10085.0,5.89,10.57,6191.0,5.28,4527.12,1666.15,6193.27
2026-05-14,5,9155.0,6.01,13.94,11526.0,14.43,8265.05,3411.8,11676.85
2026-05-14,6,13487.0,5.65,17.56,17905.0,29.28,12707.8,5260.27,17968.07
2026-05-14,7,14207.0,5.14,18.44,19588.0,33.56,13805.38,5783.72,19589.1
2026-05-14,8,14135.0,4.57,18.32,20222.0,30.74,12898.47,7339.87,20238.33
2026-05-14,9,13973.0,3.99,18.09,19330.0,28.28,12250.2,7039.12,19289.32
2026-05-14,10,15810.0,3.65,16.54,17265.0,23.95,11235.88,6006.6,17242.48
2026-05-14,11,15700.0,3.6,16.36,15408.0,19.65,10155.4,5216.92,15372.32
2026-05-14,12,15683.0,3.75,16.4,13396.0,15.81,9078.97,4276.7,13355.67
2026-05-14,13,15837.0,4.12,16.55,11665.0,13.51,8342.92,3309.77,11652.68
2026-05-14,14,16654.0,4.64,17.56,11225.0,12.84,8046.13,3175.62,11221.75
2026-05-14,15,15141.0,5.15,17.7,11327.0,12.96,8099.23,3239.37,11338.6
2026-05-14,16,15079.0,5.47,17.67,13209.0,16.56,9311.28,3942.95,13254.23
2026-05-14,17,14505.0,5.52,16.85,15464.0,21.73,10836.75,4652.6,15489.35
2026-05-14,18,14393.0,5.37,16.68,16574.0,24.63,11604.9,4980.3,16585.2
2026-05-14,19,13988.0,5.1,16.87,17578.0,27.48,12304.32,5293.18,17597.5
2026-05-14,20,13905.0,4.7,16.97,18217.0,29.26,12738.93,5477.18,18216.12
2026-05-14,21,13805.0,4.34,16.84,16860.0,25.79,11810.67,5011.55,16822.22
2026-05-14,22,13775.0,4.28,16.78,11703.0,17.36,9593.05,2000.53,11593.58
2026-05-14,23,11055.0,4.64,17.85,7765.0,10.48,7095.42,626.78,7722.2
2026-05-15,0,6424.0,4.82,11.74,6285.0,6.77,5714.36,567.03,6281.39
2026-05-15,1,7822.0,4.89,11.09,6660.0,6.07,5199.3,1462.77,6662.07
2026-05-15,2,9687.0,5.14,10.47,6266.0,5.78,4919.28,1339.48,6258.77
2026-05-15,3,9863.0,5.53,10.43,6040.0,5.61,4803.47,1237.07,6040.53
2026-05-15,4,9760.0,5.92,10.35,6149.0,5.92,4868.32,1285.85,6154.17
2026-05-15,5,12183.0,6.2,12.52,10782.0,14.47,8384.82,2525.8,10910.62
2026-05-15,6,14831.0,6.19,17.54,16700.0,28.95,12780.58,3985.43,16766.02
2026-05-15,7,14875.0,5.87,18.11,19787.0,33.65,13779.85,6055.52,19835.37
2026-05-15,8,14856.0,5.28,18.08,20916.0,32.03,13202.13,7703.97,20906.1
2026-05-15,9,14966.0,4.75,18.22,19552.0,28.84,12362.57,7162.28,19524.85
2026-05-15,10,14752.0,4.37,17.92,17833.0,24.44,11314.15,6491.58,17805.73
2026-05-15,11,14867.0,4.16,18.11,16141.0,20.35,10327.05,5781.75,16108.8
2026-05-15,12,14923.0,4.17,18.23,14134.0,16.24,9162.98,4943.8,14106.78
2026-05-15,13,15191.0,4.35,18.55,12956.0,14.19,8460.4,4479.35,12939.75
2026-05-15,14,15479.0,4.65,19.05,12204.0,13.04,8009.02,4190.63,12199.65
2026-05-15,15,15399.0,5.04,18.59,12196.0,13.15,8029.62,4167.12,12196.73
2026-05-15,16,13061.0,5.16,15.25,14985.0,17.44,9559.92,5483.23,15043.15
2026-05-15,17,14467.0,4.95,16.97,15984.0,21.9,10869.62,5108.98,15978.6
2026-05-15,18,14220.0,4.83,16.6,15953.0,23.83,11422.27,4539.58,15961.85
2026-05-15,19,14036.0,4.63,16.36,16624.0,25.88,11908.33,4730.73,16639.07
2026-05-15,20,13881.0,4.34,16.07,17152.0,27.23,12264.2,4882.1,17146.3
2026-05-15,21,13626.0,4.06,15.83,16092.0,24.53,11514.3,4559.18,16073.48
2026-05-15,22,13480.0,3.94,15.61,13629.0,18.4,9800.02,3780.28,13580.3
2026-05-15,23,13487.0,4.11,15.57,10526.0,11.73,7548.18,2924.4,10472.58
2026-05-16,0,9391.0,4.39,9.83,7461.0,6.1,5435.22,1993.35,7428.57
2026-05-16,1,9691.0,4.63,10.38,7352.0,6.16,5393.05,1950.12,7343.17
2026-05-16,2,9570.0,4.89,10.94,7082.0,6.07,5208.03,1873.98,7082.02
2026-05-16,3,9942.0,5.18,13.96,6687.0,5.73,4928.65,1747.32,6675.97
2026-05-16,4,11023.0,5.61,14.4,6347.0,5.49,4650.52,1692.82,6343.33
2026-05-16,5,11724.0,6.05,13.74,9400.0,10.48,6851.4,2660.25,9511.65
2026-05-16,6,13470.0,6.03,16.55,15758.0,22.4,10983.47,4872.95,15856.42
2026-05-16,7,14663.0,5.59,18.37,20739.0,31.08,13125.85,7660.1,20785.95
2026-05-16,8,14650.0,4.92,18.36,21635.0,33.37,13571.35,8066.43,21637.78
2026-05-16,9,14530.0,4.24,18.25,21224.0,32.36,13310.68,7899.8,21210.48
2026-05-16,10,15895.0,3.69,17.11,20250.0,29.91,12690.27,7538.1,20228.37
2026-05-16,11,15973.0,3.36,16.84,18099.0,24.47,11452.27,6605.0,18057.27
2026-05-16,12,17068.0,3.33,15.9,16473.0,20.49,10474.38,5982.05,16456.43
2026-05-16,13,16956.0,3.46,15.79,15437.0,18.3,9836.3,5575.83,15412.13
2026-05-16,14,16929.0,3.7,15.77,14176.0,15.89,9133.05,5030.25,14163.3
2026-05-16,15,16979.0,4.03,15.79,14066.0,15.39,8986.52,5085.45,14071.97
2026-05-16,16,16985.0,4.33,15.86,15250.0,17.84,9687.65,5607.65,15295.3
2026-05-16,17,16995.0,4.41,15.83,17242.0,21.96,10857.63,6388.6,17246.23
2026-05-16,18,16943.0,4.42,15.76,17508.0,23.35,11127.42,6392.32,17519.73
2026-05-16,19,16897.0,4.36,15.72,18011.0,25.36,11649.43,6363.72,18013.15
2026-05-16,20,15817.0,4.24,16.4,18189.0,25.85,11752.9,6436.13,18189.03
2026-05-16,21,14935.0,3.99,17.06,17411.0,24.02,11247.78,6147.27,17395.05
2026-05-16,22,14923.0,3.87,17.07,14914.0,18.69,9729.75,5118.53,14848.28
2026-05-16,23,13827.0,4.06,17.73,11264.0,11.55,7357.92,3846.35,11204.27
2026-05-17,0,10116.0,4.3,10.08,8350.0,6.35,5521.73,2809.57,8331.3
2026-05-17,1,11359.0,4.6,10.08,7913.0,5.98,5291.9,2611.42,7903.32
2026-05-17,2,11408.0,5.01,10.67,7419.0,5.69,4980.03,2431.35,7411.38
2026-05-17,3,10800.0,5.42,10.19,7027.0,5.43,4811.82,2214.98,7026.8
2026-05-17,4,11598.0,5.84,10.95,7449.0,5.96,5047.9,2403.62,7451.52
2026-05-17,5,9220.0,6.08,12.36,9802.0,10.04,6497.7,3399.17,9896.87
2026-05-17,6,14509.0,5.93,15.72,15364.0,20.18,10166.88,5264.9,15431.78
2026-05-17,7,15569.0,5.78,18.14,18947.0,28.21,12408.88,6587.6,18996.48
2026-05-17,8,15482.0,5.35,18.02,20657.0,32.55,13431.68,7236.32,20668.0
2026-05-17,9,14945.0,4.8,17.28,20839.0,32.98,13586.48,7251.75,20838.23
2026-05-17,10,15133.0,4.23,16.84,20434.0,31.77,13330.05,7092.08,20422.13
2026-05-17,11,15611.0,3.79,16.27,19031.0,28.09,12485.5,6512.18,18997.68
2026-05-17,12,15591.0,3.56,16.22,17126.0,22.92,11266.3,5830.65,17096.95
2026-05-17,13,15908.0,3.5,16.64,15715.0,19.86,10410.93,5276.97,15687.9
2026-05-17,14,16638.0,3.65,16.49,14211.0,16.81,9469.87,4727.48,14197.35
2026-05-17,15,17305.0,4.01,16.07,13731.0,15.46,9080.8,4652.15,13732.95
2026-05-17,16,16436.0,4.31,16.82,15338.0,18.7,10074.17,5305.78,15379.95
2026-05-17,17,16092.0,4.31,17.15,17105.0,22.75,11155.17,5954.32,17109.48
2026-05-17,18,15997.0,4.23,17.05,17409.0,23.92,11396.35,6029.6,17425.95
2026-05-17,19,15644.0,4.07,16.61,18072.0,25.95,11869.68,6214.1,18083.78
2026-05-17,20,15507.0,3.8,16.41,18478.0,26.99,12163.43,6305.48,18468.92
2026-05-17,21,15519.0,3.58,16.39,17145.0,24.07,11291.95,5827.18,17119.13
2026-05-17,22,15490.0,3.56,16.37,14147.0,17.52,9382.55,4689.7,14072.25
2026-05-17,23,15811.0,3.96,16.82,10191.0,10.47,6892.38,3254.85,10147.23
2026-05-18,0,11585.0,4.51,12.5,7740.0,5.91,5185.13,2520.35,7705.48
2026-05-18,1,10703.0,4.89,10.77,7351.0,5.6,5006.22,2339.83,7346.05
2026-05-18,2,10388.0,5.26,11.51,6735.0,5.21,4641.78,2087.22,6729.0
2026-05-18,3,10657.0,5.65,12.12,6778.0,5.35,4708.28,2067.98,6776.27
2026-05-18,4,11146.0,6.09,13.14,6885.0,5.67,4743.92,2155.08,6899.0
2026-05-18,5,9770.0,6.2,13.52,12853.0,15.1,8529.77,4493.07,13022.83
2026-05-18,6,15463.0,5.71,15.58,20370.0,31.73,13258.3,7179.3,20437.6
2026-05-18,7,16956.0,5.27,15.82,21534.0,34.82,13945.37,7575.97,21521.33
2026-05-18,8,16822.0,4.86,15.67,20641.0,32.42,13389.38,7231.1,20620.48
2026-05-18,9,16145.0,4.54,15.87,18942.0,28.09,12303.28,6603.52,18906.8
2026-05-18,10,16004.0,4.35,15.86,17214.0,23.71,11244.77,5953.15,17197.92
2026-05-18,11,15911.0,4.33,15.78,15425.0,19.42,10138.37,5247.48,15385.85
2026-05-18,12,15992.0,4.52,15.82,13460.0,15.47,8983.28,4447.32,13430.6
2026-05-18,13,16039.0,4.87,15.89,12417.0,13.58,8351.07,4061.85,12412.92
2026-05-18,14,16114.0,5.29,15.95,11952.0,12.91,8073.55,3872.38,11945.93
2026-05-18,15,16162.0,5.74,16.01,12082.0,12.78,8051.98,4038.95,12090.93
2026-05-18,16,14244.0,6.0,18.53,14409.0,17.22,9455.88,5013.2,14469.08
2026-05-18,17,14051.0,5.85,18.97,16747.0,22.4,10890.85,5870.53,16761.38
2026-05-18,18,14012.0,5.55,18.92,17497.0,24.45,11425.9,6081.32,17507.22
2026-05-18,19,14028.0,5.18,18.87,18238.0,26.42,11915.75,6337.35,18253.1
2026-05-18,20,13994.0,4.74,18.82,18753.0,27.78,12245.53,6505.67,18751.2
2026-05-18,21,13925.0,4.34,18.76,17286.0,24.35,11327.7,5931.18,17258.88
2026-05-18,22,14013.0,4.16,18.89,14459.0,18.28,9547.9,4843.32,14391.22
2026-05-18,23,13678.0,4.37,20.02,10286.0,10.85,6896.95,3333.63,10230.58
2026-05-19,0,10997.0,4.76,11.37,7675.0,5.97,5155.07,2493.6,7648.67
2026-05-19,1,10164.0,5.06,9.68,7459.0,5.81,5077.62,2376.53,7454.15
2026-05-19,2,9683.0,5.36,9.87,6909.0,5.47,4755.12,2144.75,6899.87
2026-05-19,3,9499.0,5.65,9.79,6728.0,5.36,4702.93,2024.57,6727.5
2026-05-19,4,9485.0,5.95,9.79,6726.0,5.51,4679.63,2049.73,6729.37
2026-05-19,5,9536.0,5.95,11.53,13275.0,16.09,8881.87,4578.3,13460.17
2026-05-19,6,13690.0,5.36,16.49,20534.0,32.32,13371.1,7216.83,20587.93
2026-05-19,7,15055.0,4.72,18.4,21232.0,33.8,13741.13,7476.87,21218.0
2026-05-19,8,14979.0,4.15,18.31,20241.0,31.12,13094.87,7136.97,20231.83
2026-05-19,9,16817.0,3.78,16.8,18569.0,27.08,12031.33,6500.65,18531.98
2026-05-19,10,17329.0,3.75,16.03,17133.0,23.61,11161.65,5953.2,17114.85
2026-05-19,11,15740.0,3.82,17.23,16288.0,19.43,10085.12,6161.95,16247.07
2026-05-19,12,15377.0,3.96,17.71,14553.0,14.85,10233.18,4287.83,14521.02
2026-05-19,13,15415.0,4.3,17.81,11841.0,12.82,7989.6,3844.27,11833.87
2026-05-19,14,15555.0,4.71,17.94,11604.0,12.48,7846.15,3752.88,11599.03
2026-05-19,15,15669.0,5.13,18.19,11971.0,12.87,8031.47,3956.25,11987.72
2026-05-19,16,15758.0,5.44,18.31,14313.0,17.16,9423.05,4940.35,14363.4
2026-05-19,17,15765.0,5.49,18.25,16365.0,21.73,10713.85,5673.17,16387.02
2026-05-19,18,14453.0,5.33,16.44,17456.0,24.56,11418.97,6053.75,17472.72
2026-05-19,19,14125.0,4.97,16.0,18544.0,27.45,12160.9,6398.57,18559.47
2026-05-19,20,14033.0,4.5,15.88,19210.0,29.08,12582.93,6623.85,19206.78
2026-05-19,21,13949.0,4.08,15.75,17190.0,24.4,11320.22,5826.83,17147.05
2026-05-19,22,13898.0,3.9,15.71,14413.0,17.94,9475.1,4884.72,14359.82
2026-05-19,23,13980.0,4.05,15.82,10899.0,11.22,7086.38,3742.72,10829.1
2026-05-20,0,10431.0,4.41,10.94,7995.0,6.37,5372.08,2614.72,7986.8
2026-05-20,1,10978.0,4.7,10.45,7492.0,5.95,5070.55,2404.47,7475.02
2026-05-20,2,10661.0,5.11,9.83,6748.0,5.29,4649.37,2086.77,6736.13
2026-05-20,3,10477.0,5.53,9.5,6490.0,5.13,4543.28,1951.95,6495.23
2026-05-20,4,11016.0,5.95,9.65,6947.0,5.74,4787.47,2166.87,6954.33
2026-05-20,5,11924.0,6.16,14.95,12768.0,15.3,8538.03,4395.87,12933.9
2026-05-20,6,14306.0,5.84,17.27,19464.0,30.21,12816.6,6701.92,19518.52
2026-05-20,7,14791.0,5.29,18.0,20151.0,31.88,13208.4,6919.27,20127.67
2026-05-20,8,14708.0,4.85,17.88,18316.0,27.26,12044.05,6245.63,18289.68
2026-05-20,9,14736.0,4.6,17.96,16805.0,23.82,11096.95,5691.75,16788.7
2026-05-20,10,14854.0,4.46,18.16,15802.0,21.23,10410.98,5372.38,15783.37
2026-05-20,11,14880.0,4.45,18.18,14371.0,17.79,9573.72,4765.23,14338.95
2026-05-20,12,14929.0,4.61,18.27,12630.0,14.38,8502.98,4095.2,12598.18
2026-05-20,13,15081.0,4.94,18.51,11469.0,12.38,7794.57,3675.25,11469.82
2026-05-20,14,14322.0,5.31,19.26,11387.0,12.41,7757.42,3630.32,11387.73
2026-05-20,15,14371.0,5.6,19.85,11570.0,12.55,7778.53,3793.72,11572.25
