date,hour,TP_Qin,TP_Level,TP_Inlet,TP_F_Wong,TP_F_Petka,TP_F_Thapra,TP_P_Wong,TP_P_Petka,TP_P_Thapra,TotalFlow
2026-04-17,17,14942.0,4.69,6.71,5263.0,3353.0,6237.0,12.6,13.18,13.67,14853.0
2026-04-17,18,14467.0,4.48,6.84,5825.0,3635.0,6813.0,14.51,15.05,15.67,16273.0
2026-04-17,19,14601.0,4.2,6.88,5767.0,3594.0,6702.0,14.42,14.96,15.57,16063.0
2026-04-17,20,14790.0,3.98,6.96,5636.0,3549.0,6624.0,14.37,14.9,15.49,15809.0
2026-04-17,21,14692.0,3.86,6.87,5192.0,3226.0,6265.0,12.99,13.57,14.03,14683.0
2026-04-17,22,14761.0,3.87,6.89,4777.0,3023.0,5854.0,11.14,11.74,12.12,13654.0
2026-04-17,23,15162.0,4.1,7.11,4125.0,2372.0,4697.0,8.67,9.34,9.55,11195.0
2026-04-18,0,9629.0,4.56,5.16,3697.0,1180.0,2784.0,5.9,6.66,6.66,7661.0
2026-04-18,1,8767.0,4.65,4.86,3740.0,1159.0,2768.0,5.97,6.73,6.74,7668.0
2026-04-18,2,8982.0,4.77,4.96,3659.0,1112.0,2719.0,6.02,6.78,6.77,7490.0
2026-04-18,3,9622.0,4.96,4.88,3631.0,1071.0,2638.0,6.0,6.76,6.75,7340.0
2026-04-18,4,10120.0,5.17,4.72,3953.0,1791.0,3852.0,7.53,8.22,8.36,9596.0
2026-04-18,5,12191.0,5.02,5.05,4602.0,2940.0,5744.0,10.98,11.58,11.93,13286.0
2026-04-18,6,15585.0,4.95,6.44,5177.0,3165.0,6255.0,12.98,13.56,14.01,14597.0
2026-04-18,7,15755.0,4.95,6.53,5698.0,3459.0,6841.0,14.19,14.74,15.32,15997.0
2026-04-18,8,15398.0,4.79,6.54,5868.0,3538.0,7002.0,14.35,14.9,15.52,16407.0
2026-04-18,9,13813.0,4.49,6.41,5947.0,3569.0,7098.0,14.48,15.03,15.66,16614.0
2026-04-18,10,13316.0,4.07,6.18,5566.0,3520.0,6519.0,13.56,14.17,14.56,15605.0
2026-04-18,11,13349.0,3.88,5.91,4749.0,2798.0,5561.0,10.92,11.58,11.88,13108.0
2026-04-18,12,13685.0,3.97,5.69,4485.0,2538.0,5103.0,9.43,10.14,10.36,12127.0
2026-04-18,13,13981.0,4.14,5.59,4436.0,2565.0,5151.0,9.43,10.13,10.35,12152.0
2026-04-18,14,15055.0,4.33,5.94,4509.0,2684.0,5373.0,9.45,10.12,10.38,12566.0
2026-04-18,15,14074.0,4.59,7.8,4503.0,2684.0,5381.0,9.45,10.12,10.38,12569.0
2026-04-18,16,14408.0,4.7,8.22,4738.0,2804.0,5618.0,10.2,10.86,11.17,13159.0
2026-04-18,17,14262.0,4.72,8.23,5322.0,3202.0,6405.0,12.53,13.12,13.6,14928.0
2026-04-18,18,13753.0,4.41,8.35,5795.0,3500.0,6982.0,14.38,14.92,15.53,16278.0
2026-04-18,19,13576.0,4.04,8.15,5720.0,3412.0,6827.0,14.22,14.77,15.36,15958.0
2026-04-18,20,13082.0,3.63,7.75,5688.0,3440.0,6872.0,14.28,14.82,15.42,16000.0
2026-04-18,21,13552.0,3.27,7.43,5284.0,3239.0,6438.0,13.1,13.68,14.17,14960.0
2026-04-18,22,13573.0,3.1,7.41,4748.0,2976.0,5897.0,11.22,11.82,12.21,13620.0
2026-04-18,23,13947.0,3.17,6.83,4106.0,2349.0,4753.0,8.69,9.37,9.57,11208.0
2026-04-19,0,10578.0,3.56,4.77,3738.0,1148.0,2870.0,5.95,6.74,6.69,7756.0
2026-04-19,1,10628.0,3.82,4.41,3711.0,1120.0,2803.0,5.94,6.73,6.67,7634.0
2026-04-19,2,11313.0,4.21,4.56,3664.0,1092.0,2763.0,6.03,6.82,6.76,7519.0
2026-04-19,3,11690.0,4.67,4.68,3596.0,1075.0,2677.0,5.99,6.78,6.71,7348.0
2026-04-19,4,11558.0,5.13,5.08,3870.0,1674.0,3643.0,7.2,7.94,7.97,9187.0
2026-04-19,5,12545.0,5.09,5.96,4525.0,2948.0,5735.0,11.02,11.62,11.98,13207.0
2026-04-19,6,14166.0,4.99,7.68,4987.0,3169.0,6185.0,13.08,13.67,14.12,14341.0
2026-04-19,7,13690.0,4.8,7.66,5405.0,3409.0,6673.0,14.01,14.57,15.12,15487.0
2026-04-19,8,13891.0,4.46,7.25,5639.0,3533.0,6927.0,14.27,14.82,15.42,16098.0
2026-04-19,9,14243.0,4.1,6.83,5792.0,3600.0,7064.0,14.47,15.02,15.64,16457.0
2026-04-19,10,14649.0,3.79,5.97,5531.0,3490.0,6822.0,13.79,14.37,14.92,15843.0
2026-04-19,11,15392.0,3.7,6.2,4698.0,2902.0,5716.0,11.28,11.94,12.26,13316.0
2026-04-19,12,16312.0,4.1,6.51,4314.0,2623.0,5140.0,9.54,10.24,10.45,12077.0
2026-04-19,13,16369.0,4.58,6.49,4312.0,2666.0,5077.0,9.47,10.18,10.35,12056.0
2026-04-19,14,14326.0,4.94,6.52,4408.0,2889.0,5313.0,9.58,10.26,10.44,12611.0
2026-04-19,15,13317.0,4.98,6.41,4430.0,2858.0,5479.0,9.75,10.4,10.67,12767.0
2026-04-19,16,13880.0,4.98,6.75,4628.0,2939.0,5701.0,10.23,10.88,11.2,13267.0
2026-04-19,17,13684.0,4.93,9.09,5198.0,3289.0,6360.0,12.43,13.02,13.48,14847.0
2026-04-19,18,13431.0,4.58,8.99,5645.0,3575.0,6927.0,14.27,14.81,15.4,16146.0
2026-04-19,19,13548.0,4.17,8.67,5713.0,3534.0,6885.0,14.27,14.81,15.4,16132.0
2026-04-19,20,16835.0,3.99,6.37,5673.0,3554.0,6895.0,14.24,14.78,15.37,16121.0
2026-04-19,21,16072.0,4.05,6.69,5325.0,3369.0,6518.0,13.33,13.9,14.4,15211.0
2026-04-19,22,13310.0,4.0,8.81,4781.0,3037.0,5862.0,11.34,11.95,12.32,13680.0
2026-04-19,23,13616.0,4.03,9.07,4105.0,2553.0,4956.0,9.01,9.67,9.9,11615.0
2026-04-20,0,9580.0,4.26,5.65,3727.0,1277.0,2917.0,6.09,6.85,6.86,7921.0
2026-04-20,1,9828.0,4.44,5.59,3733.0,1188.0,2795.0,6.09,6.85,6.86,7716.0
2026-04-20,2,9373.0,4.66,5.33,3716.0,1194.0,2812.0,6.29,7.06,7.05,7722.0
2026-04-20,3,9779.0,4.82,5.57,3721.0,1203.0,2839.0,6.38,7.14,7.14,7763.0
2026-04-20,4,11455.0,5.0,4.83,4129.0,2187.0,4488.0,8.46,9.11,9.31,10804.0
2026-04-20,5,14142.0,4.92,5.32,4908.0,3162.0,6166.0,12.12,12.69,13.11,14235.0
2026-04-20,6,15796.0,4.89,5.9,5573.0,3443.0,6786.0,14.16,14.7,15.27,15802.0
2026-04-20,7,15998.0,4.79,7.31,5860.0,3568.0,7065.0,14.45,14.98,15.61,16492.0
2026-04-20,8,14897.0,4.56,7.12,6027.0,3607.0,7167.0,14.54,15.07,15.72,16800.0
2026-04-20,9,13486.0,4.15,6.62,5910.0,3565.0,7068.0,14.53,15.09,15.7,16543.0
2026-04-20,10,13790.0,3.81,6.89,5193.0,3056.0,6103.0,11.98,12.6,13.01,14353.0
2026-04-20,11,13746.0,3.9,6.84,4368.0,2454.0,4930.0,9.33,10.04,10.23,11752.0
2026-04-20,12,13802.0,4.08,6.82,4231.0,2579.0,5147.0,9.43,10.13,10.35,11957.0
2026-04-20,13,14222.0,4.27,6.99,4489.0,2652.0,5235.0,9.45,10.14,10.37,12376.0
2026-04-20,14,14440.0,4.46,7.02,4536.0,2721.0,5357.0,9.44,10.12,10.36,12615.0
2026-04-20,15,14584.0,4.66,7.03,4472.0,2709.0,5345.0,9.45,10.12,10.36,12526.0
2026-04-20,16,14754.0,4.85,7.13,4723.0,2810.0,5606.0,10.18,10.83,11.15,13139.0
2026-04-20,17,14683.0,4.93,7.04,5300.0,3164.0,6330.0,12.3,12.89,13.36,14794.0
2026-04-20,18,14598.0,4.71,6.92,5858.0,3532.0,7051.0,14.46,15.0,15.63,16441.0
2026-04-20,19,14470.0,4.42,6.8,5789.0,3482.0,6951.0,14.37,14.9,15.52,16223.0
2026-04-20,20,14219.0,4.12,6.63,5775.0,3492.0,6949.0,14.37,14.91,15.51,16215.0
2026-04-20,21,13661.0,3.8,6.35,5404.0,3288.0,6536.0,13.3,13.86,14.38,15228.0
2026-04-20,22,13850.0,3.66,6.43,4701.0,2943.0,5829.0,11.27,11.88,12.24,13473.0
2026-04-20,23,13800.0,3.76,7.62,3936.0,2411.0,4818.0,8.78,9.45,9.65,11165.0
2026-04-21,0,9210.0,4.02,4.64,3604.0,1192.0,2942.0,5.94,6.71,6.67,7738.0
2026-04-21,1,9666.0,4.18,4.72,3630.0,1058.0,2769.0,5.89,6.68,6.61,7457.0
2026-04-21,2,11192.0,4.51,5.15,3647.0,1060.0,2748.0,6.06,6.84,6.78,7455.0
2026-04-21,3,12151.0,5.0,5.11,3623.0,1083.0,2762.0,6.23,7.02,6.96,7468.0
2026-04-21,4,13139.0,5.43,5.12,4044.0,2241.0,4605.0,8.6,9.29,9.39,10890.0
2026-04-21,5,14024.0,5.48,5.44,4845.0,3120.0,6121.0,12.0,12.58,12.97,14086.0
2026-04-21,6,15196.0,5.33,6.03,5612.0,3506.0,6879.0,14.36,14.89,15.48,15997.0
2026-04-21,7,14262.0,5.06,6.66,5879.0,3643.0,7151.0,14.62,15.14,15.78,16672.0
2026-04-21,8,14243.0,4.66,6.73,5900.0,3643.0,7150.0,14.64,15.17,15.82,16692.0
2026-04-21,9,14017.0,4.29,6.83,5724.0,3543.0,6971.0,14.42,14.99,15.58,16238.0
2026-04-21,10,13494.0,3.98,6.71,5019.0,3086.0,6074.0,12.06,12.69,13.09,14179.0
2026-04-21,11,13350.0,4.06,6.63,4006.0,2418.0,4791.0,9.16,9.87,10.04,11216.0
2026-04-21,12,13382.0,4.26,6.54,3896.0,2484.0,4879.0,9.15,9.86,10.04,11260.0
2026-04-21,13,13408.0,4.44,6.54,4037.0,2577.0,5027.0,9.2,9.9,10.1,11640.0
2026-04-21,14,13177.0,4.58,6.35,4195.0,2719.0,5288.0,9.38,10.06,10.31,12202.0
2026-04-21,15,14067.0,4.66,6.77,4166.0,2723.0,5300.0,9.45,10.12,10.37,12189.0
2026-04-21,16,14473.0,4.85,6.95,4447.0,2855.0,5552.0,10.17,10.82,11.12,12854.0
2026-04-21,17,14695.0,4.91,7.02,5111.0,3209.0,6251.0,12.3,12.9,13.36,14572.0
2026-04-21,18,14429.0,4.74,7.08,5539.0,3509.0,6826.0,14.21,14.76,15.34,15874.0
2026-04-21,19,14271.0,4.49,7.05,5495.0,3464.0,6725.0,14.07,14.63,15.19,15684.0
2026-04-21,20,13749.0,4.19,6.9,5686.0,3582.0,6950.0,14.32,14.85,15.47,16219.0
2026-04-21,21,13507.0,3.78,6.75,5499.0,3473.0,6735.0,13.67,14.22,14.78,15707.0
2026-04-21,22,13652.0,3.59,6.82,4684.0,3138.0,6008.0,11.65,12.24,12.64,13830.0
2026-04-21,23,14129.0,3.65,7.12,4004.0,2704.0,5171.0,9.35,10.0,10.24,11878.0
2026-04-22,0,9504.0,3.94,4.77,3450.0,1281.0,2831.0,6.02,6.8,6.78,7561.0
2026-04-22,1,9584.0,4.11,4.77,3383.0,1190.0,2701.0,6.01,6.79,6.75,7274.0
2026-04-22,2,10851.0,4.47,5.33,3386.0,1167.0,2642.0,6.09,6.87,6.81,7196.0
2026-04-22,3,11236.0,4.91,5.5,3586.0,1137.0,2679.0,6.25,7.03,6.99,7402.0
2026-04-22,4,11662.0,5.21,5.25,4095.0,2266.0,4532.0,8.54,9.22,9.4,10893.0
2026-04-22,5,15710.0,5.23,6.18,4849.0,3116.0,5973.0,11.96,12.55,12.96,13937.0
2026-04-22,6,14947.0,5.31,6.89,5506.0,3451.0,6512.0,14.18,14.71,15.28,15469.0
2026-04-22,7,13647.0,5.03,6.58,5894.0,3649.0,6908.0,14.7,15.23,15.89,16451.0
2026-04-22,8,13014.0,4.53,6.31,5937.0,3676.0,6978.0,14.84,15.37,16.04,16592.0
2026-04-22,9,12902.0,4.01,6.59,5796.0,3578.0,6785.0,14.65,15.2,15.81,16159.0
2026-04-22,10,13478.0,3.67,7.11,5057.0,3066.0,5835.0,12.03,12.66,13.05,13958.0
2026-04-22,11,13573.0,3.79,6.93,4277.0,2483.0,4750.0,9.42,10.13,10.32,11510.0
2026-04-22,12,13718.0,4.06,6.78,4231.0,2492.0,4773.0,9.18,9.89,10.08,11497.0
2026-04-22,13,13749.0,4.22,6.78,4271.0,2501.0,4799.0,9.18,9.89,10.07,11571.0
2026-04-22,14,14339.0,4.55,7.02,4404.0,2632.0,5031.0,9.19,9.89,10.12,12066.0
2026-04-22,15,14911.0,4.81,7.29,4437.0,2704.0,5140.0,9.43,10.11,10.35,12282.0
2026-04-22,16,14767.0,5.07,7.17,4714.0,2858.0,5454.0,10.3,10.96,11.27,13026.0
2026-04-22,17,14416.0,5.13,6.98,5384.0,3230.0,6175.0,12.59,13.19,13.66,14788.0
2026-04-22,18,13911.0,4.86,7.1,5896.0,3536.0,6788.0,14.51,15.04,15.66,16219.0
2026-04-22,19,13050.0,4.46,6.56,5821.0,3510.0,6744.0,14.46,14.99,15.61,16075.0
2026-04-22,20,12554.0,3.97,6.26,5892.0,3540.0,6812.0,14.56,15.08,15.73,16244.0
2026-04-22,21,12242.0,3.46,6.08,5517.0,3332.0,6411.0,13.43,13.99,14.53,15260.0
2026-04-22,22,12594.0,3.12,5.89,4877.0,3008.0,5753.0,11.3,11.9,12.29,13638.0
2026-04-22,23,14890.0,3.24,6.96,3941.0,2250.0,4395.0,8.55,9.23,9.41,10586.0
2026-04-23,0,10627.0,3.75,4.96,3624.0,1140.0,2720.0,5.97,6.72,6.74,7484.0
2026-04-23,1,10279.0,4.05,4.81,3639.0,1135.0,2709.0,6.15,6.91,6.92,7483.0
2026-04-23,2,10594.0,4.39,4.93,3663.0,1102.0,2671.0,6.18,6.94,6.95,7435.0
2026-04-23,3,10895.0,4.74,5.03,3711.0,1173.0,2780.0,6.45,7.2,7.22,7663.0
2026-04-23,4,12003.0,5.01,4.67,4126.0,2343.0,4606.0,8.88,9.52,9.77,11075.0
2026-04-23,5,14049.0,4.93,5.33,4906.0,3186.0,6010.0,12.31,12.9,13.34,14103.0
2026-04-23,6,16099.0,4.93,8.66,5538.0,3447.0,6537.0,14.27,14.82,15.39,15522.0
2026-04-23,7,15866.0,4.85,8.65,5864.0,3652.0,6934.0,14.74,15.27,15.93,16450.0
2026-04-23,8,14047.0,4.6,7.52,5870.0,3653.0,6902.0,14.64,15.18,15.84,16425.0
2026-04-23,9,13752.0,4.18,6.86,5725.0,3586.0,6751.0,14.56,15.12,15.73,16062.0
2026-04-23,10,13797.0,3.91,6.81,4975.0,3102.0,5849.0,12.05,12.69,13.09,13926.0
2026-04-23,11,13768.0,4.06,6.81,4101.0,2419.0,4611.0,9.18,9.9,10.08,11131.0
2026-04-23,12,13912.0,4.32,6.82,4140.0,2550.0,4834.0,9.3,10.0,10.2,11524.0
2026-04-23,13,14035.0,4.55,6.83,4132.0,2646.0,5006.0,9.38,10.08,10.31,11783.0
2026-04-23,14,14134.0,4.75,6.85,4291.0,2739.0,5160.0,9.42,10.11,10.36,12190.0
2026-04-23,15,14220.0,4.95,6.84,4257.0,2729.0,5142.0,9.44,10.12,10.37,12128.0
2026-04-23,16,14086.0,5.14,7.34,4405.0,2809.0,5283.0,9.95,10.61,10.9,12498.0
2026-04-23,17,13598.0,5.12,7.58,5182.0,3276.0,6149.0,12.55,13.14,13.62,14607.0
2026-04-23,18,13548.0,4.78,7.48,5697.0,3607.0,6752.0,14.52,15.06,15.69,16056.0
2026-04-23,19,13507.0,4.41,7.28,5584.0,3553.0,6644.0,14.33,14.87,15.47,15781.0
2026-04-23,20,13445.0,4.03,6.75,5632.0,3631.0,6747.0,14.5,15.03,15.65,16011.0
2026-04-23,21,13283.0,3.67,6.64,5328.0,3407.0,6340.0,13.38,13.94,14.46,15074.0
2026-04-23,22,13795.0,3.46,5.91,4758.0,3108.0,5751.0,11.47,12.07,12.46,13617.0
2026-04-23,23,15077.0,3.67,5.76,3999.0,2467.0,4607.0,8.96,9.63,9.82,11074.0
2026-04-24,0,10195.0,4.07,5.0,3698.0,1271.0,2851.0,5.99,6.77,6.72,7820.0
2026-04-24,1,10758.0,4.36,5.49,3694.0,1199.0,2757.0,6.05,6.84,6.78,7650.0
2026-04-24,2,11273.0,4.77,6.0,3678.0,1192.0,2712.0,6.29,7.07,7.01,7583.0
2026-04-24,3,10552.0,5.16,6.58,3608.0,1168.0,2625.0,6.21,6.99,6.92,7400.0
2026-04-24,4,11536.0,5.39,6.1,4073.0,2343.0,4501.0,8.69,9.37,9.48,10917.0
2026-04-24,5,14812.0,5.4,5.66,4845.0,3169.0,5902.0,12.12,12.71,13.11,13915.0
2026-04-24,6,15155.0,5.4,6.58,5512.0,3441.0,6448.0,14.06,14.61,15.15,15401.0
2026-04-24,7,14449.0,5.17,6.77,5895.0,3671.0,6918.0,14.62,15.14,15.78,16485.0
2026-04-24,8,14160.0,4.82,6.7,5911.0,3643.0,6891.0,14.65,15.18,15.81,16446.0
2026-04-24,9,13735.0,4.47,6.84,5684.0,3490.0,6611.0,14.27,14.83,15.39,15785.0
2026-04-24,10,13900.0,4.24,6.88,5038.0,3082.0,5863.0,11.98,12.6,12.99,13983.0
2026-04-24,11,13894.0,4.38,6.97,4192.0,2414.0,4627.0,9.12,9.83,10.0,11233.0
2026-04-24,12,13995.0,4.66,6.87,4215.0,2497.0,4765.0,9.11,9.82,10.0,11477.0
2026-04-24,13,14115.0,4.93,6.87,4292.0,2557.0,4881.0,9.18,9.88,10.09,11731.0
2026-04-24,14,12683.0,5.08,8.05,4380.0,2672.0,5077.0,9.3,9.99,10.22,12129.0
2026-04-24,15,12397.0,5.08,8.49,4488.0,2686.0,5114.0,9.35,10.03,10.28,12288.0
2026-04-24,16,12228.0,4.95,8.51,4750.0,2856.0,5440.0,10.2,10.87,11.17,13046.0
2026-04-24,17,14181.0,4.87,6.78,5323.0,3220.0,6138.0,12.45,13.04,13.48,14681.0
2026-04-24,18,14147.0,4.62,6.69,5860.0,3547.0,6760.0,14.46,15.0,15.58,16167.0
2026-04-24,19,14536.0,4.34,6.1,5779.0,3476.0,6666.0,14.3,14.84,15.42,15921.0
2026-04-24,20,14333.0,4.08,5.97,5841.0,3501.0,6720.0,14.4,14.93,15.54,16062.0
2026-04-24,21,14204.0,3.83,5.9,5514.0,3321.0,6375.0,13.51,14.07,14.6,15210.0
2026-04-24,22,14174.0,3.74,5.87,4851.0,2971.0,5682.0,11.53,12.14,12.52,13504.0
2026-04-24,23,14133.0,3.88,5.87,4322.0,2632.0,5046.0,9.41,10.06,10.32,12000.0
2026-04-25,0,11027.0,4.17,4.65,3769.0,1162.0,2758.0,5.87,6.66,6.65,7688.0
2026-04-25,1,11706.0,4.61,4.89,3721.0,1092.0,2664.0,5.9,6.69,6.66,7477.0
2026-04-25,2,10459.0,5.06,5.77,3500.0,1101.0,2520.0,5.91,6.7,6.64,7121.0
2026-04-25,3,8596.0,5.31,7.28,3419.0,1093.0,2418.0,5.85,6.64,6.56,6930.0
2026-04-25,4,7905.0,5.35,7.38,3834.0,1753.0,3596.0,7.41,8.14,8.21,9183.0
2026-04-25,5,11413.0,4.99,6.08,4631.0,3010.0,5689.0,11.25,11.85,12.22,13330.0
2026-04-25,6,16157.0,4.91,6.04,5254.0,3293.0,6262.0,13.41,13.97,14.48,14809.0
2026-04-25,7,16132.0,4.96,6.04,5655.0,3545.0,6728.0,14.37,14.91,15.52,15929.0
2026-04-25,8,14868.0,4.79,5.92,5837.0,3640.0,6909.0,14.65,15.19,15.84,16386.0
2026-04-25,9,14445.0,4.48,6.49,5758.0,3614.0,6814.0,14.61,15.15,15.77,16186.0
2026-04-25,10,14308.0,4.26,7.9,5271.0,3282.0,6387.0,13.33,13.91,14.39,14939.0
2026-04-25,11,14288.0,4.26,7.88,4432.0,2655.0,5248.0,10.76,11.42,11.69,12334.0
2026-04-25,12,13509.0,4.53,7.99,3940.0,2385.0,4704.0,9.03,9.73,9.9,11029.0
2026-04-25,13,13365.0,4.76,8.14,3892.0,2420.0,4750.0,9.01,9.72,9.88,11062.0
2026-04-25,14,12636.0,4.93,7.63,4035.0,2541.0,4989.0,9.14,9.84,10.03,11565.0
2026-04-25,15,12610.0,4.97,7.6,4083.0,2661.0,5191.0,9.31,10.01,10.22,11935.0
2026-04-25,16,12717.0,4.95,7.62,4536.0,2764.0,5460.0,9.97,10.65,10.93,12759.0
2026-04-25,17,13847.0,4.85,7.26,5064.0,3147.0,6175.0,12.21,12.82,13.24,14386.0
2026-04-25,18,14104.0,4.61,7.15,5535.0,3461.0,6755.0,14.17,14.74,15.28,15750.0
2026-04-25,19,14054.0,4.34,7.08,5484.0,3433.0,6690.0,14.08,14.64,15.18,15607.0
2026-04-25,20,13990.0,4.06,7.02,5540.0,3464.0,6732.0,14.06,14.62,15.17,15736.0
2026-04-25,21,13931.0,3.81,6.97,5134.0,3261.0,6328.0,13.18,13.76,14.23,14724.0
2026-04-25,22,13989.0,3.73,7.01,4666.0,3042.0,5851.0,11.42,12.03,12.4,13560.0
2026-04-25,23,14188.0,3.82,7.11,4170.0,2729.0,5242.0,9.48,10.13,10.39,12140.0
2026-04-26,0,11014.0,4.17,5.46,3656.0,1208.0,2801.0,5.86,6.65,6.63,7665.0
2026-04-26,1,11239.0,4.54,5.5,3581.0,1142.0,2693.0,5.89,6.68,6.64,7416.0
2026-04-26,2,9023.0,4.85,4.81,3539.0,1153.0,2605.0,5.88,6.67,6.61,7297.0
2026-04-26,3,9454.0,5.04,5.0,3547.0,1145.0,2581.0,5.9,6.69,6.63,7273.0
2026-04-26,4,11315.0,5.32,6.05,3829.0,1854.0,3777.0,7.47,8.2,8.28,9460.0
2026-04-26,5,14061.0,5.44,7.82,4406.0,2901.0,5578.0,10.95,11.57,11.89,12885.0
2026-04-26,6,14371.0,5.46,8.32,4972.0,3143.0,6078.0,13.06,13.65,14.07,14193.0
2026-04-26,7,13887.0,5.3,8.29,5480.0,3440.0,6493.0,14.06,14.62,15.16,15413.0
2026-04-26,8,13343.0,4.98,7.94,5692.0,3565.0,6694.0,14.4,14.95,15.54,15951.0
2026-04-26,9,13030.0,4.53,7.88,5907.0,3655.0,6879.0,14.66,15.21,15.84,16441.0
2026-04-26,10,12799.0,4.04,8.02,5590.0,3460.0,6550.0,13.66,14.24,14.78,15600.0
2026-04-26,11,13762.0,3.8,6.96,4852.0,2872.0,5457.0,11.13,11.8,12.1,13180.0
2026-04-26,12,14053.0,3.97,6.61,4365.0,2545.0,4885.0,9.37,10.07,10.27,11795.0
2026-04-26,13,13991.0,4.19,6.55,4410.0,2605.0,4975.0,9.49,10.18,10.41,11989.0
2026-04-26,14,13705.0,4.4,6.76,4432.0,2602.0,4973.0,9.3,10.0,10.22,12008.0
2026-04-26,15,13212.0,4.51,6.6,4497.0,2705.0,5155.0,9.41,10.1,10.35,12357.0
2026-04-26,16,13132.0,4.52,6.52,4696.0,2899.0,5495.0,10.28,10.94,11.25,13090.0
2026-04-26,17,14498.0,4.46,7.21,5428.0,3314.0,6304.0,12.78,13.36,13.85,15046.0
2026-04-26,18,14032.0,4.24,8.08,5793.0,3510.0,6690.0,14.43,14.98,15.57,15993.0
2026-04-26,19,13321.0,3.89,8.83,5746.0,3474.0,6613.0,14.34,14.89,15.47,15834.0
2026-04-26,20,13493.0,3.51,8.97,5718.0,3476.0,6622.0,14.31,14.86,15.45,15816.0
2026-04-26,21,13699.0,3.24,9.13,5307.0,3224.0,6164.0,13.05,13.63,14.11,14695.0
2026-04-26,22,13597.0,3.1,8.5,4891.0,3029.0,5777.0,11.28,11.88,12.27,13696.0
2026-04-26,23,14159.0,3.19,8.48,4240.0,2365.0,4639.0,8.72,9.4,9.6,11245.0
2026-04-27,0,10329.0,3.57,5.87,3761.0,1105.0,2686.0,5.86,6.63,6.64,7552.0
2026-04-27,1,10638.0,3.88,6.03,3753.0,1091.0,2688.0,6.04,6.8,6.82,7533.0
2026-04-27,2,11596.0,4.28,6.65,3706.0,1105.0,2672.0,6.22,6.99,7.0,7483.0
2026-04-27,3,13336.0,4.88,7.86,3625.0,1157.0,2706.0,6.4,7.16,7.16,7488.0
2026-04-27,4,12624.0,5.39,6.23,4047.0,2202.0,4386.0,8.58,9.23,9.44,10635.0
2026-04-27,5,12659.0,5.3,5.22,4895.0,3157.0,5991.0,12.25,12.82,13.26,14042.0
2026-04-27,6,14388.0,5.09,6.94,5526.0,3430.0,6558.0,14.23,14.78,15.35,15513.0
2026-04-27,7,13971.0,4.78,7.26,5851.0,3624.0,6931.0,14.72,15.25,15.91,16406.0
2026-04-27,8,13596.0,4.34,7.22,5878.0,3653.0,6968.0,14.79,15.33,15.99,16500.0
2026-04-27,9,13392.0,3.89,7.33,5786.0,3604.0,6849.0,14.7,15.25,15.87,16238.0
2026-04-27,10,13661.0,3.55,6.88,5051.0,3138.0,5953.0,12.22,12.84,13.26,14142.0
2026-04-27,11,13794.0,3.65,6.86,4150.0,2478.0,4734.0,9.29,10.0,10.17,11361.0
2026-04-27,12,13885.0,3.88,6.82,4328.0,2618.0,4948.0,9.42,10.12,10.32,11894.0
2026-04-27,13,13959.0,4.09,6.84,4268.0,2640.0,4985.0,9.43,10.13,10.33,11893.0
2026-04-27,14,14107.0,4.3,6.84,4238.0,2698.0,5071.0,9.42,10.11,10.34,12007.0
2026-04-27,15,14192.0,4.52,6.86,4249.0,2704.0,5093.0,9.42,10.1,10.33,12046.0
2026-04-27,16,14238.0,4.68,6.84,4522.0,2870.0,5413.0,10.12,10.78,11.08,12805.0
2026-04-27,17,14596.0,4.74,6.97,5083.0,3264.0,6128.0,12.45,13.04,13.49,14475.0
2026-04-27,18,14537.0,4.53,6.86,5725.0,3653.0,6839.0,14.6,15.13,15.75,16216.0
2026-04-27,19,14445.0,4.24,6.73,5672.0,3563.0,6899.0,14.45,15.0,15.6,16133.0
2026-04-27,20,14053.0,3.92,6.53,5638.0,3549.0,6957.0,14.37,14.91,15.5,16144.0
2026-04-27,21,13779.0,3.61,6.38,5219.0,3344.0,6508.0,13.27,13.83,14.33,15070.0
2026-04-27,22,13769.0,3.45,6.38,4765.0,3137.0,6063.0,11.46,12.06,12.45,13966.0
2026-04-27,23,14728.0,3.53,6.88,4061.0,2569.0,4989.0,9.03,9.7,9.92,11620.0
2026-04-28,0,10820.0,3.92,5.0,3602.0,1232.0,2928.0,5.91,6.7,6.65,7763.0
2026-04-28,1,11010.0,4.27,5.06,3610.0,1170.0,2836.0,5.99,6.78,6.72,7616.0
2026-04-28,2,11382.0,4.69,5.35,3535.0,1156.0,2762.0,5.99,6.78,6.71,7453.0
2026-04-28,3,10909.0,5.1,6.1,3643.0,1150.0,2803.0,6.2,7.0,6.93,7597.0
2026-04-28,4,11965.0,5.41,5.65,3982.0,2180.0,4415.0,8.26,8.97,9.04,10577.0
2026-04-28,5,11993.0,5.26,5.56,4844.0,3203.0,6169.0,12.09,12.67,13.06,14216.0
2026-04-28,6,14456.0,4.95,6.71,5539.0,3503.0,6784.0,14.13,14.68,15.24,15826.0
2026-04-28,7,14415.0,4.67,6.74,5860.0,3690.0,7165.0,14.56,15.1,15.72,16715.0
2026-04-28,8,14169.0,4.29,6.69,5891.0,3682.0,7162.0,14.64,15.18,15.81,16735.0
2026-04-28,9,13959.0,3.89,6.89,5805.0,3629.0,7041.0,14.58,15.14,15.74,16474.0
