date,hour,RB_Qin,RB_Level,RB_Inlet,RB_F_Ram2,RB_F_Yairom,RB_P_Ram2,RB_P_Yairom,TotalFlow
2025-03-08,7,19020.0,4.59,7.26,10622.0,11255.0,21.17,32.3,21878.0
2025-03-08,8,19265.0,4.21,7.0,11037.0,11301.0,22.24,32.3,22338.0
2025-03-08,9,19076.0,3.81,6.52,10795.0,11248.0,21.74,32.3,22043.0
2025-03-08,10,19080.0,3.51,6.27,9662.0,10916.0,18.88,30.66,20578.0
2025-03-08,11,18675.0,3.37,5.91,8610.0,10497.0,16.32,28.88,19107.0
2025-03-08,12,18450.0,3.35,5.84,7843.0,10051.0,14.66,27.07,17894.0
2025-03-08,13,18315.0,3.44,5.87,7094.0,9765.0,12.86,25.72,16859.0
2025-03-08,14,18499.0,3.6,6.15,6582.0,9835.0,11.93,25.77,16417.0
2025-03-08,15,19276.0,3.88,6.73,6776.0,9855.0,12.29,25.83,16631.0
2025-03-08,16,19394.0,4.07,6.93,8186.0,10309.0,15.51,28.66,18495.0
2025-03-08,17,19392.0,4.03,6.9,9196.0,10843.0,18.15,31.48,20039.0
2025-03-08,18,19165.0,3.88,6.62,9326.0,11036.0,18.53,32.41,20362.0
2025-03-08,19,19388.0,3.73,6.63,9107.0,11025.0,18.09,32.39,20132.0
2025-03-08,20,19944.0,3.68,6.84,8282.0,10913.0,16.1,31.68,19195.0
2025-03-08,21,18798.0,3.75,6.3,7143.0,10664.0,13.66,30.12,17808.0
2025-03-08,22,18543.0,3.95,6.4,5938.0,9615.0,11.11,24.96,15553.0
2025-03-08,23,17751.0,4.42,6.56,4458.0,7909.0,8.46,17.76,12367.0
2025-03-09,0,11863.0,4.88,6.26,4850.0,5158.0,8.79,9.38,10008.0
2025-03-09,1,10949.0,5.02,5.91,4704.0,4765.0,8.75,8.74,9468.0
2025-03-09,2,11136.0,5.22,6.19,4367.0,4769.0,8.46,8.86,9136.0
2025-03-09,3,10268.0,5.38,6.73,4116.0,5525.0,8.66,11.32,9641.0
2025-03-09,4,11341.0,5.35,6.98,4387.0,7619.0,10.29,18.56,12006.0
2025-03-09,5,13763.0,5.24,6.13,5058.0,9799.0,12.26,27.65,14858.0
2025-03-09,6,15136.0,5.0,5.99,7137.0,10605.0,15.27,31.23,17741.0
2025-03-09,7,18175.0,4.65,6.97,9704.0,10930.0,19.69,31.53,20634.0
2025-03-09,8,19220.0,4.27,7.05,11252.0,11223.0,23.0,32.29,22474.0
2025-03-09,9,19521.0,3.85,6.83,11107.0,11264.0,22.4,32.31,22371.0
2025-03-09,10,19676.0,3.53,6.6,10462.0,11063.0,20.49,31.16,21525.0
2025-03-09,11,19716.0,3.35,6.38,9432.0,10605.0,17.84,29.01,20037.0
2025-03-09,12,19459.0,3.33,6.28,8546.0,10235.0,15.89,27.37,18781.0
2025-03-09,13,19374.0,3.45,6.32,7529.0,10106.0,13.58,26.52,17635.0
2025-03-09,14,19278.0,3.64,6.52,7030.0,10217.0,12.58,26.53,17247.0
2025-03-09,15,19184.0,3.85,6.7,7244.0,10206.0,13.22,26.53,17449.0
2025-03-09,16,19173.0,3.95,6.71,8493.0,10358.0,16.25,28.46,18850.0
2025-03-09,17,19715.0,3.85,6.89,9713.0,10934.0,19.4,31.7,20647.0
2025-03-09,18,19829.0,3.72,6.79,9519.0,11013.0,18.94,32.02,20532.0
2025-03-09,19,19910.0,3.62,6.73,9223.0,10968.0,18.31,32.01,20191.0
2025-03-09,20,20118.0,3.59,6.83,8657.0,10926.0,16.82,31.65,19583.0
2025-03-09,21,19684.0,3.71,6.81,7331.0,10544.0,14.07,29.75,17875.0
2025-03-09,22,18777.0,3.98,6.59,5352.0,9563.0,10.32,24.88,14915.0
2025-03-09,23,18295.0,4.6,7.51,4039.0,7813.0,8.1,17.59,11852.0
2025-03-10,0,9878.0,5.04,9.99,4757.0,4789.0,8.86,8.81,9545.0
2025-03-10,1,9437.0,5.12,10.24,4383.0,4629.0,8.41,8.54,9013.0
2025-03-10,2,8342.0,5.17,11.67,4031.0,4726.0,8.14,8.99,8757.0
2025-03-10,3,9028.0,5.2,14.27,3903.0,5435.0,8.51,11.18,9337.0
2025-03-10,4,11369.0,5.17,13.83,4453.0,7684.0,10.39,18.74,12137.0
2025-03-10,5,15795.0,5.24,11.28,5972.0,10012.0,13.52,28.22,15985.0
2025-03-10,6,17671.0,5.0,7.11,9366.0,10959.0,18.98,32.09,20325.0
2025-03-10,7,18521.0,4.54,7.02,11329.0,11190.0,22.74,32.31,22519.0
2025-03-10,8,18697.0,4.06,6.61,10941.0,11199.0,21.95,32.3,22140.0
2025-03-10,9,18828.0,3.66,6.28,10101.0,11152.0,19.98,32.22,21253.0
2025-03-10,10,19202.0,3.47,6.21,8337.0,10905.0,15.63,30.72,19242.0
2025-03-10,11,19024.0,3.53,6.25,7140.0,10526.0,12.79,28.6,17665.0
2025-03-10,12,18866.0,3.72,6.38,6559.0,9952.0,11.64,25.93,16511.0
2025-03-10,13,18743.0,3.99,6.55,6495.0,9520.0,11.44,24.04,16014.0
2025-03-10,14,18647.0,4.3,6.87,6259.0,9479.0,11.12,24.04,15738.0
2025-03-10,15,18820.0,4.61,7.28,6848.0,9421.0,12.31,23.9,16269.0
2025-03-10,16,19104.0,4.78,7.54,8680.0,9951.0,16.41,26.48,18632.0
2025-03-10,17,18379.0,4.63,7.05,9970.0,10841.0,19.8,30.85,20812.0
2025-03-10,18,16918.0,4.17,5.98,9940.0,11144.0,19.66,32.22,21084.0
2025-03-10,19,17051.0,3.69,5.57,9343.0,11133.0,18.16,32.23,20476.0
2025-03-10,20,18364.0,3.32,5.7,9312.0,11228.0,18.0,32.21,20540.0
2025-03-10,21,17742.0,3.1,5.21,8058.0,10830.0,15.25,30.52,18888.0
2025-03-10,22,18791.0,3.16,5.81,5843.0,9563.0,10.75,24.55,15405.0
2025-03-10,23,18182.0,3.75,6.07,4241.0,7741.0,8.21,17.37,11983.0
2025-03-11,0,13355.0,4.33,4.71,4878.0,4856.0,9.05,8.85,9734.0
2025-03-11,1,12521.0,4.66,4.74,4672.0,4642.0,8.92,8.55,9315.0
2025-03-11,2,12215.0,5.02,4.98,4187.0,4793.0,8.33,9.04,8980.0
2025-03-11,3,10675.0,5.28,5.97,3960.0,5564.0,8.45,11.28,9524.0
2025-03-11,4,13205.0,5.37,7.22,4572.0,7828.0,10.39,19.11,12399.0
2025-03-11,5,13965.0,5.29,6.86,6282.0,10041.0,13.92,28.34,16322.0
2025-03-11,6,16448.0,4.79,6.39,9647.0,11037.0,19.71,32.16,20685.0
2025-03-11,7,18740.0,4.29,6.81,11476.0,11284.0,23.12,32.48,22760.0
2025-03-11,8,18957.0,3.82,6.49,11014.0,11224.0,21.99,32.35,22238.0
2025-03-11,9,19107.0,3.47,6.18,9748.0,11145.0,19.18,32.31,20893.0
2025-03-11,10,18997.0,3.31,5.99,8098.0,10962.0,15.38,30.99,19060.0
2025-03-11,11,18937.0,3.38,6.08,6868.0,10559.0,12.51,28.74,17427.0
2025-03-11,12,18820.0,3.58,6.2,6485.0,9838.0,11.67,25.61,16323.0
2025-03-11,13,18439.0,3.86,6.3,6589.0,9352.0,11.73,23.36,15941.0
2025-03-11,14,18949.0,4.15,6.87,6620.0,9298.0,11.74,23.34,15919.0
2025-03-11,15,18294.0,4.46,6.9,6978.0,9213.0,12.38,23.34,16191.0
2025-03-11,16,17980.0,4.54,6.74,8525.0,9700.0,16.06,26.09,18225.0
2025-03-11,17,17994.0,4.31,6.53,9944.0,10758.0,19.83,30.64,20702.0
2025-03-11,18,18246.0,3.93,6.32,10017.0,11178.0,19.96,32.3,21195.0
2025-03-11,19,17913.0,3.57,5.75,9684.0,11191.0,19.0,32.31,20875.0
2025-03-11,20,17970.0,3.16,5.36,9840.0,11190.0,19.07,32.31,21030.0
2025-03-11,21,18133.0,2.89,5.19,8106.0,10854.0,15.2,30.62,18960.0
2025-03-11,22,19546.0,3.0,5.99,6039.0,9568.0,10.94,24.33,15606.0
2025-03-11,23,17748.0,3.57,5.72,4520.0,7786.0,8.49,17.19,12306.0
2025-03-12,0,12901.0,4.05,4.24,5083.0,4700.0,9.2,8.33,9783.0
2025-03-12,1,12528.0,4.39,4.46,4692.0,4530.0,8.83,8.26,9221.0
2025-03-12,2,12616.0,4.77,4.9,4226.0,4690.0,8.31,8.66,8916.0
2025-03-12,3,12041.0,5.13,5.05,4157.0,5483.0,8.67,11.02,9641.0
2025-03-12,4,11341.0,5.18,4.89,4553.0,8067.0,10.34,19.86,12620.0
2025-03-12,5,11871.0,4.8,4.67,6307.0,9939.0,14.01,27.95,16245.0
2025-03-12,6,16781.0,4.25,6.02,9938.0,10992.0,20.33,31.92,20931.0
2025-03-12,7,18122.0,3.65,5.92,12113.0,11269.0,24.77,32.31,23382.0
2025-03-12,8,18885.0,3.06,5.7,11368.0,11228.0,23.1,32.31,22596.0
2025-03-12,9,19205.0,2.66,5.51,10234.0,11177.0,20.39,32.31,21411.0
2025-03-12,10,19315.0,2.47,5.36,8517.0,10996.0,16.2,31.25,19512.0
2025-03-12,11,19623.0,2.53,5.59,7137.0,10633.0,12.74,28.75,17770.0
2025-03-12,12,19947.0,2.81,6.03,6635.0,10012.0,11.8,26.18,16648.0
2025-03-12,13,19741.0,3.19,6.29,6648.0,9450.0,11.78,23.79,16097.0
2025-03-12,14,19994.0,3.62,6.86,6465.0,9433.0,11.48,23.73,15898.0
2025-03-12,15,19958.0,4.06,7.28,6983.0,9394.0,12.57,23.74,16377.0
2025-03-12,16,20101.0,4.35,7.57,8660.0,9869.0,16.58,26.41,18528.0
2025-03-12,17,19970.0,4.32,7.43,10135.0,10770.0,20.26,30.71,20905.0
2025-03-12,18,20445.0,4.16,7.5,9976.0,11120.0,19.94,32.29,21096.0
2025-03-12,19,19453.0,4.03,6.84,9506.0,11123.0,18.67,32.31,20629.0
2025-03-12,20,18674.0,3.81,6.28,9375.0,11200.0,18.13,32.32,20575.0
2025-03-12,21,18971.0,3.66,6.31,7766.0,10852.0,14.69,30.89,18618.0
2025-03-12,22,18531.0,3.81,6.31,5902.0,9587.0,10.98,24.68,15489.0
2025-03-12,23,17192.0,4.28,6.15,4284.0,7891.0,8.25,17.84,12175.0
2025-03-13,0,12647.0,4.76,5.65,4652.0,5446.0,8.76,10.48,10098.0
2025-03-13,1,11629.0,4.97,6.16,4770.0,4774.0,8.92,8.78,9544.0
2025-03-13,2,11432.0,5.23,6.99,4320.0,4861.0,8.49,9.06,9181.0
2025-03-13,3,9869.0,5.4,7.45,3994.0,5583.0,8.47,11.28,9577.0
2025-03-13,4,11579.0,5.36,5.88,4611.0,7855.0,10.41,19.08,12466.0
2025-03-13,5,12701.0,5.07,5.21,6430.0,10079.0,14.19,28.5,16509.0
2025-03-13,6,15834.0,4.51,5.76,9794.0,10983.0,20.09,32.0,20777.0
2025-03-13,7,17614.0,3.84,5.8,11850.0,11264.0,24.17,32.31,23114.0
2025-03-13,8,18410.0,3.23,5.6,11295.0,11212.0,22.83,32.31,22507.0
2025-03-13,9,19176.0,2.8,5.54,10089.0,11175.0,20.09,32.31,21264.0
2025-03-13,10,19436.0,2.65,5.57,8341.0,10929.0,15.71,30.89,19270.0
2025-03-13,11,19383.0,2.74,5.67,6962.0,10668.0,12.46,28.86,17630.0
2025-03-13,12,19512.0,2.97,6.02,6764.0,9960.0,12.0,26.03,16724.0
2025-03-13,13,19865.0,3.29,6.42,7298.0,9465.0,13.06,24.02,16764.0
2025-03-13,14,19618.0,3.62,6.65,6911.0,9447.0,12.45,24.03,16358.0
2025-03-13,15,19259.0,3.98,6.86,6964.0,9484.0,12.57,24.04,16448.0
2025-03-13,16,18788.0,4.16,6.87,8532.0,9884.0,16.21,26.34,18416.0
2025-03-13,17,17421.0,3.94,5.88,9744.0,10747.0,19.51,30.72,20490.0
2025-03-13,18,17459.0,3.52,5.52,9640.0,11026.0,19.21,31.91,20666.0
2025-03-13,19,18874.0,3.2,5.81,9266.0,11053.0,18.18,32.01,20319.0
2025-03-13,20,19639.0,3.06,6.01,9199.0,11098.0,17.82,32.01,20297.0
2025-03-13,21,19339.0,3.02,5.81,7729.0,10801.0,14.84,30.81,18530.0
2025-03-13,22,20020.0,3.26,6.43,5868.0,9501.0,10.87,24.41,15369.0
2025-03-13,23,19939.0,4.0,7.13,4231.0,7746.0,8.21,17.36,11977.0
2025-03-14,0,14075.0,4.8,5.44,4860.0,4744.0,9.06,8.86,9605.0
2025-03-14,1,11572.0,5.13,6.47,4350.0,4693.0,8.45,8.92,9043.0
2025-03-14,2,8832.0,5.28,9.41,4242.0,4760.0,8.47,9.22,9003.0
2025-03-14,3,9520.0,5.32,13.77,4173.0,5421.0,8.84,11.08,9594.0
2025-03-14,4,12209.0,5.38,8.61,4616.0,7788.0,10.54,19.04,12404.0
2025-03-14,5,14227.0,5.18,5.85,6175.0,10244.0,13.84,28.94,16419.0
2025-03-14,6,17556.0,4.83,6.83,9671.0,11089.0,19.72,32.07,20760.0
2025-03-14,7,18805.0,4.35,6.91,11693.0,11315.0,23.64,32.31,23007.0
2025-03-14,8,19071.0,3.82,6.49,11566.0,11251.0,23.63,32.32,22817.0
2025-03-14,9,19285.0,3.42,6.19,10426.0,11134.0,20.87,32.28,21561.0
2025-03-14,10,19431.0,3.24,6.13,8474.0,10930.0,15.84,30.91,19404.0
2025-03-14,11,19644.0,3.34,6.35,7059.0,10527.0,12.46,28.35,17586.0
2025-03-14,12,19494.0,3.58,6.48,6848.0,9980.0,11.95,25.94,16828.0
2025-03-14,13,19430.0,3.9,6.8,6876.0,9463.0,11.91,23.73,16339.0
2025-03-14,14,19898.0,4.28,7.41,6747.0,9422.0,11.97,23.73,16169.0
2025-03-14,15,18314.0,4.58,6.98,7169.0,9388.0,12.84,23.73,16557.0
2025-03-14,16,18279.0,4.66,7.06,8506.0,9969.0,16.1,26.78,18475.0
2025-03-14,17,18189.0,4.46,6.78,9888.0,10796.0,19.84,30.89,20684.0
2025-03-14,18,17299.0,4.01,5.96,10083.0,11145.0,20.27,32.38,21228.0
2025-03-14,19,17089.0,3.54,5.42,9545.0,11089.0,18.86,32.16,20634.0
2025-03-14,20,17350.0,3.11,5.11,9438.0,11102.0,18.26,32.11,20541.0
2025-03-14,21,18133.0,2.83,5.14,7968.0,10806.0,15.25,30.45,18774.0
2025-03-14,22,19104.0,2.95,5.71,6137.0,9626.0,11.43,24.64,15763.0
2025-03-14,23,18487.0,3.51,6.02,4397.0,7859.0,8.34,17.44,12257.0
2025-03-15,0,13597.0,4.07,4.51,4996.0,5202.0,9.01,9.4,10198.0
2025-03-15,1,12550.0,4.4,4.47,4772.0,4904.0,8.86,8.75,9676.0
2025-03-15,2,11920.0,4.68,4.53,4601.0,4843.0,8.75,8.79,9445.0
2025-03-15,3,11646.0,4.9,4.68,4392.0,5580.0,9.0,11.21,9972.0
2025-03-15,4,12582.0,4.97,4.98,4743.0,7831.0,10.65,19.0,12574.0
2025-03-15,5,17782.0,5.01,7.16,5841.0,10023.0,13.34,28.42,15864.0
2025-03-15,6,18199.0,5.09,7.38,9059.0,11009.0,18.5,32.1,20068.0
2025-03-15,7,18160.0,4.58,6.79,11707.0,11325.0,23.72,32.55,23032.0
2025-03-15,8,18373.0,3.96,6.36,11821.0,11351.0,24.16,32.61,23172.0
2025-03-15,9,18053.0,3.38,5.63,11196.0,11310.0,22.62,32.59,22507.0
2025-03-15,10,18103.0,2.86,5.12,10317.0,10967.0,20.37,31.22,21283.0
2025-03-15,11,18196.0,2.55,4.93,9176.0,10492.0,17.46,28.89,19669.0
2025-03-15,12,17980.0,2.4,4.7,8272.0,10031.0,15.47,27.07,18303.0
2025-03-15,13,17892.0,2.4,4.67,7332.0,9843.0,13.32,26.01,17175.0
2025-03-15,14,17766.0,2.49,4.72,6694.0,9896.0,12.11,26.02,16590.0
2025-03-15,15,17744.0,2.58,4.78,7072.0,9882.0,12.87,26.02,16954.0
2025-03-15,16,18438.0,2.58,4.98,8393.0,10280.0,15.87,28.33,18674.0
2025-03-15,17,19555.0,2.45,5.36,9847.0,10941.0,19.51,31.75,20788.0
2025-03-15,18,20324.0,2.28,5.68,10006.0,11023.0,20.12,32.01,21030.0
2025-03-15,19,20291.0,2.18,5.59,9795.0,11053.0,19.45,32.02,20848.0
2025-03-15,20,19534.0,2.05,5.31,9323.0,10963.0,18.18,31.43,20285.0
2025-03-15,21,19556.0,2.0,5.27,8140.0,10651.0,15.47,29.89,18791.0
2025-03-15,22,19365.0,2.2,5.25,6273.0,9535.0,11.33,24.28,15808.0
2025-03-15,23,19655.0,2.83,5.87,4837.0,7909.0,8.82,17.48,12745.0
2025-03-16,0,15776.0,3.53,4.64,5362.0,4876.0,9.48,8.33,10239.0
2025-03-16,1,14168.0,4.07,4.63,4929.0,4715.0,9.09,8.35,9644.0
2025-03-16,2,13889.0,4.57,5.03,4674.0,4687.0,8.92,8.65,9361.0
2025-03-16,3,13698.0,5.04,5.48,4419.0,5542.0,9.09,11.23,9961.0
2025-03-16,4,13037.0,5.27,6.75,4576.0,7880.0,10.46,19.36,12456.0
2025-03-16,5,13622.0,5.15,6.11,5369.0,9901.0,12.71,28.22,15269.0
2025-03-16,6,18631.0,5.06,7.43,7917.0,10769.0,16.64,31.74,18686.0
2025-03-16,7,18651.0,4.83,7.32,10388.0,11112.0,21.0,32.15,21499.0
2025-03-16,8,18902.0,4.39,6.98,11324.0,11267.0,22.82,32.31,22592.0
2025-03-16,9,19125.0,3.89,6.57,11786.0,11245.0,24.02,32.31,23032.0
2025-03-16,10,19308.0,3.45,6.26,10926.0,11097.0,21.73,31.43,22023.0
2025-03-16,11,19322.0,3.18,6.06,9806.0,10659.0,18.83,29.2,20464.0
2025-03-16,12,18823.0,3.08,5.74,8673.0,10236.0,16.04,27.44,18909.0
2025-03-16,13,18571.0,3.09,5.62,7457.0,10048.0,13.36,26.31,17505.0
2025-03-16,14,18561.0,3.23,5.74,7017.0,9982.0,12.66,26.23,16998.0
2025-03-16,15,18369.0,3.39,5.84,6889.0,9974.0,12.54,26.23,16864.0
2025-03-16,16,18359.0,3.46,5.82,8257.0,10369.0,15.85,28.73,18626.0
2025-03-16,17,18694.0,3.25,5.77,9909.0,10899.0,20.0,31.54,20808.0
2025-03-16,18,19391.0,2.98,5.86,10121.0,11033.0,20.33,32.07,21154.0
2025-03-16,19,19464.0,2.76,5.68,9709.0,11147.0,19.39,32.64,20856.0
2025-03-16,20,19650.0,2.59,5.62,9333.0,10963.0,18.22,31.64,20297.0
2025-03-16,21,19978.0,2.6,5.82,7950.0,10590.0,15.28,30.01,18540.0
2025-03-16,22,20284.0,2.92,6.3,5864.0,9587.0,11.04,24.83,15451.0
2025-03-16,23,19209.0,3.59,6.41,4328.0,7828.0,8.34,17.61,12155.0
2025-03-17,0,14162.0,4.32,4.98,4866.0,4933.0,9.02,9.14,9799.0
2025-03-17,1,13504.0,4.73,5.07,4649.0,4638.0,8.86,8.78,9286.0
2025-03-17,2,12241.0,5.15,6.59,4437.0,4675.0,8.72,9.03,9112.0
2025-03-17,3,10415.0,5.42,9.57,4147.0,5411.0,8.86,11.25,9558.0
2025-03-17,4,11420.0,5.4,9.63,4712.0,7620.0,10.58,18.42,12331.0
2025-03-17,5,12625.0,5.17,6.13,6405.0,9944.0,14.19,27.89,16349.0
2025-03-17,6,18484.0,4.77,7.21,9807.0,10934.0,20.07,31.84,20741.0
2025-03-17,7,19095.0,4.36,7.04,11990.0,11173.0,24.7,32.01,23163.0
2025-03-17,8,19001.0,3.84,6.51,11501.0,11102.0,23.76,32.01,22603.0
2025-03-17,9,19182.0,3.46,6.25,10260.0,11109.0,20.63,32.01,21369.0
2025-03-17,10,19445.0,3.25,6.17,8818.0,10979.0,16.87,31.09,19797.0
2025-03-17,11,19332.0,3.3,6.12,7457.0,10542.0,13.49,28.47,17999.0
2025-03-17,12,19607.0,3.51,6.5,6905.0,9894.0,12.34,25.63,16799.0
2025-03-17,13,19483.0,3.85,6.82,6847.0,9368.0,12.17,23.54,16215.0
2025-03-17,14,19153.0,4.22,7.02,6377.0,9346.0,11.5,23.52,15723.0
2025-03-17,15,18948.0,4.56,7.23,6983.0,9327.0,12.65,23.53,16310.0
2025-03-17,16,19063.0,4.73,7.49,8763.0,9753.0,16.85,25.89,18516.0
2025-03-17,17,19086.0,4.61,7.36,10052.0,10739.0,20.4,30.78,20791.0
2025-03-17,18,18372.0,4.3,6.68,10071.0,11089.0,20.28,32.23,21160.0
2025-03-17,19,18762.0,3.98,6.52,9621.0,11054.0,19.12,32.2,20675.0
2025-03-17,20,18833.0,3.75,6.31,9239.0,11130.0,18.02,32.23,20370.0
2025-03-17,21,18927.0,3.62,6.22,8027.0,10722.0,15.36,30.48,18749.0
2025-03-17,22,19340.0,3.8,6.69,5927.0,9505.0,10.97,24.42,15432.0
2025-03-17,23,17423.0,4.34,6.41,4426.0,7809.0,8.46,17.62,12235.0
2025-03-18,0,12612.0,4.86,6.43,5006.0,4769.0,9.12,8.66,9775.0
2025-03-18,1,11864.0,5.14,6.7,4594.0,4583.0,8.8,8.55,9177.0
2025-03-18,2,7802.0,5.25,9.88,4294.0,4709.0,8.43,8.81,9003.0
2025-03-18,3,9259.0,5.14,9.22,4198.0,5537.0,8.78,11.25,9735.0
2025-03-18,4,13031.0,5.21,5.7,4755.0,7951.0,10.85,19.49,12706.0
2025-03-18,5,12683.0,4.98,5.09,6241.0,10191.0,13.87,29.02,16432.0
2025-03-18,6,17395.0,4.51,6.47,9883.0,11023.0,20.01,31.91,20906.0
2025-03-18,7,18249.0,3.95,6.28,11909.0,11236.0,24.24,32.38,23145.0
2025-03-18,8,18514.0,3.38,5.88,11174.0,11180.0,22.63,32.38,22354.0
2025-03-18,9,19051.0,2.98,5.64,10028.0,11114.0,20.07,32.29,21142.0
2025-03-18,10,19014.0,2.8,5.58,8150.0,10889.0,15.44,31.0,19039.0
2025-03-18,11,18907.0,2.88,5.6,6748.0,10504.0,12.2,28.47,17252.0
2025-03-18,12,18710.0,3.1,5.71,6342.0,9881.0,11.4,25.77,16223.0
2025-03-18,13,18529.0,3.37,5.89,6545.0,9394.0,11.64,23.53,15939.0
2025-03-18,14,18381.0,3.65,6.07,6413.0,9358.0,11.53,23.54,15771.0
2025-03-18,15,18316.0,3.9,6.27,6882.0,9336.0,12.36,23.53,16219.0
2025-03-18,16,18356.0,4.0,6.39,8773.0,9811.0,16.82,26.3,18583.0
2025-03-18,17,18813.0,3.82,6.44,10098.0,10733.0,20.52,30.75,20831.0
2025-03-18,18,18666.0,3.49,6.08,9769.0,11086.0,19.58,32.28,20854.0
2025-03-18,19,18781.0,3.23,5.85,9538.0,11142.0,18.71,32.31,20680.0
2025-03-18,20,18908.0,2.97,5.66,9510.0,11145.0,18.67,32.31,20655.0
2025-03-18,21,19439.0,2.84,5.84,8046.0,10815.0,15.4,30.65,18861.0
2025-03-18,22,20472.0,3.1,6.62,6170.0,9466.0,11.39,24.07,15636.0
2025-03-18,23,18985.0,3.83,6.6,4478.0,7748.0,8.53,17.25,12225.0
2025-03-19,0,13182.0,4.37,4.65,5023.0,4727.0,9.14,8.41,9750.0
2025-03-19,1,12558.0,4.74,4.78,4737.0,4505.0,8.92,8.25,9242.0
2025-03-19,2,11688.0,5.08,5.65,4263.0,4659.0,8.39,8.7,8923.0
2025-03-19,3,11119.0,5.33,6.26,3917.0,5603.0,8.43,11.37,9519.0
2025-03-19,4,11683.0,5.36,5.6,4466.0,7868.0,10.3,19.26,12334.0
2025-03-19,5,13284.0,5.11,5.42,6198.0,10062.0,13.86,28.53,16260.0
2025-03-19,6,18183.0,4.78,7.04,9801.0,10999.0,20.06,32.18,20800.0
2025-03-19,7,18837.0,4.3,6.87,11768.0,11211.0,24.07,32.39,22979.0
2025-03-19,8,18896.0,3.82,6.45,11121.0,11108.0,22.73,32.22,22230.0
2025-03-19,9,18786.0,3.46,6.01,9962.0,11093.0,20.06,32.21,21056.0
2025-03-19,10,19129.0,3.27,6.03,8262.0,10822.0,15.69,30.78,19084.0
2025-03-19,11,18605.0,3.31,5.83,6919.0,10486.0,12.49,28.35,17405.0
2025-03-19,12,18838.0,3.5,6.11,6600.0,9922.0,11.82,25.88,16522.0
2025-03-19,13,18599.0,3.77,6.32,6514.0,9372.0,11.69,23.61,15886.0
2025-03-19,14,18268.0,4.07,6.48,6306.0,9357.0,11.31,23.53,15663.0
2025-03-19,15,18018.0,4.31,6.6,6828.0,9328.0,12.36,23.53,16156.0
2025-03-19,16,18134.0,4.4,6.69,8393.0,9768.0,16.04,26.09,18161.0
2025-03-19,17,18632.0,4.24,6.78,9715.0,10631.0,19.62,30.49,20346.0
2025-03-19,18,19074.0,3.99,6.74,9701.0,11104.0,19.37,32.31,20805.0
2025-03-19,19,19925.0,3.85,7.2,9254.0,11079.0,18.23,32.32,20333.0
2025-03-19,20,17546.0,3.64,8.94,9145.0,11119.0,17.81,32.31,20264.0
2025-03-19,21,17691.0,3.39,8.81,7776.0,10727.0,14.75,30.44,18503.0
2025-03-19,22,17709.0,3.44,8.98,5970.0,9495.0,10.91,24.29,15465.0
2025-03-19,23,17723.0,3.94,9.45,4296.0,7742.0,8.29,17.37,12038.0
2025-03-20,0,13713.0,4.56,7.19,5163.0,4665.0,9.44,8.42,9828.0
2025-03-20,1,11833.0,4.9,8.2,4678.0,4508.0,8.91,8.34,9186.0
2025-03-20,2,10607.0,5.2,10.01,4306.0,4623.0,8.51,8.62,8929.0
2025-03-20,3,9209.0,5.36,13.07,4068.0,5495.0,8.59,11.1,9563.0
2025-03-20,4,11735.0,5.29,8.51,4613.0,7775.0,10.5,18.86,12388.0
2025-03-20,5,14797.0,5.18,6.01,6093.0,9993.0,13.61,28.14,16086.0
2025-03-20,6,17779.0,4.93,6.97,9346.0,11025.0,19.13,32.23,20371.0
2025-03-20,7,18058.0,4.43,6.65,11637.0,11200.0,23.78,32.3,22837.0
2025-03-20,8,17977.0,3.85,6.03,10995.0,11182.0,22.23,32.31,22177.0
2025-03-20,9,18121.0,3.39,5.62,9929.0,11121.0,19.92,32.31,21051.0
2025-03-20,10,18206.0,3.11,5.45,8148.0,10991.0,15.66,31.41,19140.0
2025-03-20,11,18203.0,3.08,5.43,6620.0,10592.0,12.18,29.06,17213.0
2025-03-20,12,17850.0,3.23,5.43,6103.0,9963.0,11.06,26.2,16065.0
2025-03-20,13,17672.0,3.41,5.52,6248.0,9490.0,11.22,24.04,15738.0
2025-03-20,14,17649.0,3.61,5.7,6180.0,9417.0,11.23,24.02,15597.0
2025-03-20,15,17851.0,3.81,5.99,6793.0,9448.0,12.44,24.02,16240.0
2025-03-20,16,17927.0,3.85,6.03,8696.0,9725.0,16.67,25.81,18422.0
2025-03-20,17,18246.0,3.62,5.98,9905.0,10556.0,19.95,29.91,20461.0
2025-03-20,18,18633.0,3.33,5.79,9549.0,11014.0,19.13,32.01,20563.0
2025-03-20,19,18751.0,3.11,5.66,9205.0,11035.0,18.15,32.01,20241.0
2025-03-20,20,18683.0,2.89,5.43,9010.0,11088.0,17.51,32.01,20098.0
2025-03-20,21,18789.0,2.78,5.42,7585.0,10854.0,14.44,31.07,18439.0
2025-03-20,22,19294.0,2.99,5.85,5660.0,9605.0,10.54,24.83,15265.0
2025-03-20,23,18553.0,3.6,6.17,4482.0,7715.0,8.55,17.26,12197.0
2025-03-21,0,13448.0,4.17,4.58,4670.0,5021.0,8.71,9.54,9691.0
2025-03-21,1,12604.0,4.55,4.67,4529.0,4661.0,8.65,8.71,9189.0
2025-03-21,2,12220.0,4.92,4.89,4300.0,4669.0,8.53,8.94,8969.0
2025-03-21,3,10683.0,5.19,5.67,4089.0,5240.0,8.62,10.68,9330.0
